ballnumber,inningno,over,outcome,batter,bowler,comment
90,1,14.1,1,Rinku Singh,Hrithik Shokeen,"Hrithik Shokeen to Rinku Singh, 1 run,"
91,1,14.2,1,Venkatesh Iyer,Hrithik Shokeen,"Hrithik Shokeen to Venkatesh Iyer, 1 run,"
92,1,14.3,0,Rinku Singh,Hrithik Shokeen,"Hrithik Shokeen to Rinku Singh, no run,"
93,1,14.4,1,Rinku Singh,Hrithik Shokeen,"Hrithik Shokeen to Rinku Singh, 1 run,"
94,1,14.5,1,Venkatesh Iyer,Hrithik Shokeen,"Hrithik Shokeen to Venkatesh Iyer, 1 run,"
95,1,14.6,1,Rinku Singh,Hrithik Shokeen,"Hrithik Shokeen to Rinku Singh, 1 run,"
96,1,15.1,0,Rinku Singh,Piyush Chawla,"Piyush Chawla to Rinku Singh, no run,"
97,1,15.2,4,Rinku Singh,Piyush Chawla,"Piyush Chawla to Rinku Singh, Four,"
98,1,15.3,1,Rinku Singh,Piyush Chawla,"Piyush Chawla to Rinku Singh, 1 run,"
99,1,15.4,0,Venkatesh Iyer,Piyush Chawla,"Piyush Chawla to Venkatesh Iyer, no run,"
100,1,15.5,1,Venkatesh Iyer,Piyush Chawla,"Piyush Chawla to Venkatesh Iyer, 1 run,"
101,1,15.6,0,Rinku Singh,Piyush Chawla,"Piyush Chawla to Rinku Singh, no run,"
102,1,16.1,1,Venkatesh Iyer,Duan Jansen,"Duan Jansen to Venkatesh Iyer, 1 run,"
103,1,16.2,2,Rinku Singh,Duan Jansen,"Duan Jansen to Rinku Singh, 2 runs,"
104,1,16.3,1,Rinku Singh,Duan Jansen,"Duan Jansen to Rinku Singh, 1 run,"
105,1,16.4,1,Venkatesh Iyer,Duan Jansen,"Duan Jansen to Venkatesh Iyer, 1 run,"
106,1,16.5,0,Rinku Singh,Duan Jansen,"Duan Jansen to Rinku Singh, no run,"
107,1,16.6,4,Rinku Singh,Duan Jansen,"Duan Jansen to Rinku Singh, Four,"
108,1,17.1,4,Venkatesh Iyer,Riley Meredith,"Riley Meredith to Venkatesh Iyer, Four,"
109,1,17.2,w,Venkatesh Iyer,Riley Meredith,"Riley Meredith to Venkatesh Iyer, no run,                           Wicket - c D Jansen b Riley Meredith batsmen out 104(51)"
110,1,17.3,0,Andre Russell,Riley Meredith,"Riley Meredith to Andre Russell, no run,"
111,1,17.4,1,Andre Russell,Riley Meredith,"Riley Meredith to Andre Russell, 1 run,"
112,1,17.5,0,Rinku Singh,Riley Meredith,"Riley Meredith to Rinku Singh, no run,"
113,1,17.6,0,Rinku Singh,Riley Meredith,"Riley Meredith to Rinku Singh, no run,"
114,1,18.1,0,Andre Russell,Duan Jansen,"Duan Jansen to Andre Russell, no run,"
115,1,18.2,6,Andre Russell,Duan Jansen,"Duan Jansen to Andre Russell, Six,"
116,1,18.3,4,Andre Russell,Duan Jansen,"Duan Jansen to Andre Russell, Four,"
117,1,18.4,1,Andre Russell,Duan Jansen,"Duan Jansen to Andre Russell, 1 run,"
118,1,18.5,1wd,Rinku Singh,Duan Jansen,"Duan Jansen to Rinku Singh, 1 wide,"
119,1,18.5,w,Rinku Singh,Duan Jansen,"Duan Jansen to Rinku Singh, no run,                           Wicket - c N Wadhera b D Jansen batsmen out 18(18)"
120,1,18.6,1wd,Sunil Narine,Duan Jansen,"Duan Jansen to Sunil Narine, 1 wide,"
121,1,18.6,1wd,Sunil Narine,Duan Jansen,"Duan Jansen to Sunil Narine, 1 wide,"
122,1,18.6,1,Sunil Narine,Duan Jansen,"Duan Jansen to Sunil Narine, 1 run,"
123,1,19.1,1,Sunil Narine,Riley Meredith,"Riley Meredith to Sunil Narine, 1 run,"
124,1,19.2,0,Andre Russell,Riley Meredith,"Riley Meredith to Andre Russell, no run,"
125,1,19.3,4,Andre Russell,Riley Meredith,"Riley Meredith to Andre Russell, Four,"
126,1,19.4,0,Andre Russell,Riley Meredith,"Riley Meredith to Andre Russell, no run,"
127,1,19.5,4,Andre Russell,Riley Meredith,"Riley Meredith to Andre Russell, Four,"
128,1,19.6,1,Andre Russell,Riley Meredith,"Riley Meredith to Andre Russell, 1 run,"
1,2,0.1,1,Rohit Sharma,Umesh Yadav,"Umesh Yadav to Rohit Sharma, 1 run,"
2,2,0.2,0,Ishan Kishan,Umesh Yadav,"Umesh Yadav to Ishan Kishan, no run,"
3,2,0.3,1,Ishan Kishan,Umesh Yadav,"Umesh Yadav to Ishan Kishan, 1 run,"
4,2,0.4,0,Rohit Sharma,Umesh Yadav,"Umesh Yadav to Rohit Sharma, no run,"
5,2,0.5,0,Rohit Sharma,Umesh Yadav,"Umesh Yadav to Rohit Sharma, no run,"
6,2,0.6,0,Rohit Sharma,Umesh Yadav,"Umesh Yadav to Rohit Sharma, no run,"
7,2,1.1,1,Ishan Kishan,Shardul Thakur,"Shardul Thakur to Ishan Kishan, 1 run,"
8,2,1.2,1,Rohit Sharma,Shardul Thakur,"Shardul Thakur to Rohit Sharma, 1 run,"
9,2,1.3,4,Ishan Kishan,Shardul Thakur,"Shardul Thakur to Ishan Kishan, Four,"
10,2,1.4,4,Ishan Kishan,Shardul Thakur,"Shardul Thakur to Ishan Kishan, Four,"
11,2,1.5,6,Ishan Kishan,Shardul Thakur,"Shardul Thakur to Ishan Kishan, Six,"
12,2,1.6,0,Ishan Kishan,Shardul Thakur,"Shardul Thakur to Ishan Kishan, no run,"
13,2,2.1,0,Rohit Sharma,Umesh Yadav,"Umesh Yadav to Rohit Sharma, no run,"
14,2,2.2,6,Rohit Sharma,Umesh Yadav,"Umesh Yadav to Rohit Sharma, Six,"
15,2,2.3,1,Rohit Sharma,Umesh Yadav,"Umesh Yadav to Rohit Sharma, 1 run,"
16,2,2.4,4,Ishan Kishan,Umesh Yadav,"Umesh Yadav to Ishan Kishan, Four,"
17,2,2.5,6,Ishan Kishan,Umesh Yadav,"Umesh Yadav to Ishan Kishan, Six,"
18,2,2.6,0,Ishan Kishan,Umesh Yadav,"Umesh Yadav to Ishan Kishan, no run,"
19,2,3.1,4,Rohit Sharma,Sunil Narine,"Sunil Narine to Rohit Sharma, Four,"
20,2,3.2,2wd,Rohit Sharma,Sunil Narine,"Sunil Narine to Rohit Sharma, 2 wide,"
21,2,3.2,0,Ishan Kishan,Sunil Narine,"Sunil Narine to Ishan Kishan, no run,"
22,2,3.3,6,Ishan Kishan,Sunil Narine,"Sunil Narine to Ishan Kishan, Six,"
23,2,3.4,0,Ishan Kishan,Sunil Narine,"Sunil Narine to Ishan Kishan, no run,"
24,2,3.5,6,Ishan Kishan,Sunil Narine,"Sunil Narine to Ishan Kishan, Six,"
25,2,3.6,4,Ishan Kishan,Sunil Narine,"Sunil Narine to Ishan Kishan, Four,"
26,2,4.1,6,Rohit Sharma,Suyash Sharma,"Suyash Sharma to Rohit Sharma, Six,"
27,2,4.2,0,Rohit Sharma,Suyash Sharma,"Suyash Sharma to Rohit Sharma, no run,"
28,2,4.3,1,Rohit Sharma,Suyash Sharma,"Suyash Sharma to Rohit Sharma, 1 run,"
29,2,4.4,1,Ishan Kishan,Suyash Sharma,"Suyash Sharma to Ishan Kishan, 1 run,"
30,2,4.5,w,Rohit Sharma,Suyash Sharma,"Suyash Sharma to Rohit Sharma, no run,                           Wicket - c UT Yadav b Suyash Sharma batsmen out 20(13)"
31,2,4.6,0,Suryakumar Yadav,Suyash Sharma,"Suyash Sharma to Suryakumar Yadav, no run,"
32,2,5.1,1,Ishan Kishan,Varun Chakravarthy,"Varun Chakravarthy to Ishan Kishan, 1 run,"
33,2,5.2,0,Suryakumar Yadav,Varun Chakravarthy,"Varun Chakravarthy to Suryakumar Yadav, no run,"
34,2,5.3,4,Suryakumar Yadav,Varun Chakravarthy,"Varun Chakravarthy to Suryakumar Yadav, Four,"
35,2,5.4,1,Suryakumar Yadav,Varun Chakravarthy,"Varun Chakravarthy to Suryakumar Yadav, 1 run,"
36,2,5.5,1,Ishan Kishan,Varun Chakravarthy,"Varun Chakravarthy to Ishan Kishan, 1 run,"
37,2,5.6,0,Suryakumar Yadav,Varun Chakravarthy,"Varun Chakravarthy to Suryakumar Yadav, no run,"
38,2,6.1,1,Ishan Kishan,Suyash Sharma,"Suyash Sharma to Ishan Kishan, 1 run,"
39,2,6.2,1,Suryakumar Yadav,Suyash Sharma,"Suyash Sharma to Suryakumar Yadav, 1 run,"
40,2,6.3,1,Ishan Kishan,Suyash Sharma,"Suyash Sharma to Ishan Kishan, 1 run,"
41,2,6.4,1,Suryakumar Yadav,Suyash Sharma,"Suyash Sharma to Suryakumar Yadav, 1 run,"
42,2,6.5,4,Ishan Kishan,Suyash Sharma,"Suyash Sharma to Ishan Kishan, Four,"
43,2,6.6,1,Ishan Kishan,Suyash Sharma,"Suyash Sharma to Ishan Kishan, 1 run,"
44,2,7.1,0,Ishan Kishan,Varun Chakravarthy,"Varun Chakravarthy to Ishan Kishan, no run,"
45,2,7.2,6,Ishan Kishan,Varun Chakravarthy,"Varun Chakravarthy to Ishan Kishan, Six,"
46,2,7.3,w,Ishan Kishan,Varun Chakravarthy,"Varun Chakravarthy to Ishan Kishan, no run,                           Wicket - b Varun Chakravarthy batsmen out 58(25)"
47,2,7.4,2,Tilak Varma,Varun Chakravarthy,"Varun Chakravarthy to Tilak Varma, 2 runs,"
48,2,7.5,0,Tilak Varma,Varun Chakravarthy,"Varun Chakravarthy to Tilak Varma, no run,"
49,2,7.6,1,Tilak Varma,Varun Chakravarthy,"Varun Chakravarthy to Tilak Varma, 1 run,"
50,2,8.1,4,Tilak Varma,Suyash Sharma,"Suyash Sharma to Tilak Varma, Four,"
51,2,8.2,0,Tilak Varma,Suyash Sharma,"Suyash Sharma to Tilak Varma, no run,"
52,2,8.3,0,Tilak Varma,Suyash Sharma,"Suyash Sharma to Tilak Varma, no run,"
53,2,8.4,0,Tilak Varma,Suyash Sharma,"Suyash Sharma to Tilak Varma, no run,"
54,2,8.5,1,Tilak Varma,Suyash Sharma,"Suyash Sharma to Tilak Varma, 1 run,"
55,2,8.6,4,Suryakumar Yadav,Suyash Sharma,"Suyash Sharma to Suryakumar Yadav, Four,"
56,2,9.1,1,Tilak Varma,Sunil Narine,"Sunil Narine to Tilak Varma, 1 run,"
57,2,9.2,2,Suryakumar Yadav,Sunil Narine,"Sunil Narine to Suryakumar Yadav, 2 runs,"
58,2,9.3,0,Suryakumar Yadav,Sunil Narine,"Sunil Narine to Suryakumar Yadav, no run,"
59,2,9.4,1,Suryakumar Yadav,Sunil Narine,"Sunil Narine to Suryakumar Yadav, 1 run,"
60,2,9.5,6,Tilak Varma,Sunil Narine,"Sunil Narine to Tilak Varma, Six,"
61,2,9.6,1,Tilak Varma,Sunil Narine,"Sunil Narine to Tilak Varma, 1 run,"
62,2,10.1,0,Tilak Varma,Lockie Ferguson,"Lockie Ferguson to Tilak Varma, no run,"
63,2,10.2,1,Tilak Varma,Lockie Ferguson,"Lockie Ferguson to Tilak Varma, 1 run,"
64,2,10.3,0,Suryakumar Yadav,Lockie Ferguson,"Lockie Ferguson to Suryakumar Yadav, no run,"
65,2,10.4,0,Suryakumar Yadav,Lockie Ferguson,"Lockie Ferguson to Suryakumar Yadav, no run,"
66,2,10.5,6,Suryakumar Yadav,Lockie Ferguson,"Lockie Ferguson to Suryakumar Yadav, Six,"
67,2,10.6,6,Suryakumar Yadav,Lockie Ferguson,"Lockie Ferguson to Suryakumar Yadav, Six,"
68,2,11.1,1,Tilak Varma,Varun Chakravarthy,"Varun Chakravarthy to Tilak Varma, 1 run,"
69,2,11.2,0,Suryakumar Yadav,Varun Chakravarthy,"Varun Chakravarthy to Suryakumar Yadav, no run,"
70,2,11.3,1,Suryakumar Yadav,Varun Chakravarthy,"Varun Chakravarthy to Suryakumar Yadav, 1 run,"
71,2,11.4,4,Tilak Varma,Varun Chakravarthy,"Varun Chakravarthy to Tilak Varma, Four,"
72,2,11.5,0,Tilak Varma,Varun Chakravarthy,"Varun Chakravarthy to Tilak Varma, no run,"
73,2,11.6,1,Tilak Varma,Varun Chakravarthy,"Varun Chakravarthy to Tilak Varma, 1 run,"
74,2,12.1,2,Tilak Varma,Andre Russell,"Andre Russell to Tilak Varma, 2 runs,"
75,2,12.2,4,Tilak Varma,Andre Russell,"Andre Russell to Tilak Varma, Four,"
76,2,12.3,1,Tilak Varma,Andre Russell,"Andre Russell to Tilak Varma, 1 run,"
77,2,12.4,6,Suryakumar Yadav,Andre Russell,"Andre Russell to Suryakumar Yadav, Six,"
78,2,12.5,4,Suryakumar Yadav,Andre Russell,"Andre Russell to Suryakumar Yadav, Four,"
79,2,12.6,0,Suryakumar Yadav,Andre Russell,"Andre Russell to Suryakumar Yadav, no run,"
80,2,13.1,0,Tilak Varma,Suyash Sharma,"Suyash Sharma to Tilak Varma, no run,"
81,2,13.2,0,Tilak Varma,Suyash Sharma,"Suyash Sharma to Tilak Varma, no run,"
82,2,13.3,0,Tilak Varma,Suyash Sharma,"Suyash Sharma to Tilak Varma, no run,"
83,2,13.4,0,Tilak Varma,Suyash Sharma,"Suyash Sharma to Tilak Varma, no run,"
84,2,13.5,w,Tilak Varma,Suyash Sharma,"Suyash Sharma to Tilak Varma, no run,                           Wicket - b Suyash Sharma batsmen out 30(25)"
85,2,13.6,1,Tim David,Suyash Sharma,"Suyash Sharma to Tim David, 1 run,"
86,2,14.1,6,Tim David,Varun Chakravarthy,"Varun Chakravarthy to Tim David, Six,"
87,2,14.2,1wd,Tim David,Varun Chakravarthy,"Varun Chakravarthy to Tim David, 1 wide,"
88,2,14.2,0,Tim David,Varun Chakravarthy,"Varun Chakravarthy to Tim David, no run,"
89,2,14.3,0,Tim David,Varun Chakravarthy,"Varun Chakravarthy to Tim David, no run,"
90,2,14.4,2,Tim David,Varun Chakravarthy,"Varun Chakravarthy to Tim David, 2 runs,"
91,2,14.5,6,Tim David,Varun Chakravarthy,"Varun Chakravarthy to Tim David, Six,"
92,2,14.6,0,Tim David,Varun Chakravarthy,"Varun Chakravarthy to Tim David, no run,"
93,2,15.1,1,Suryakumar Yadav,Sunil Narine,"Sunil Narine to Suryakumar Yadav, 1 run,"
94,2,15.2,1,Tim David,Sunil Narine,"Sunil Narine to Tim David, 1 run,"
95,2,15.3,0,Suryakumar Yadav,Sunil Narine,"Sunil Narine to Suryakumar Yadav, no run,"
96,2,15.4,4,Suryakumar Yadav,Sunil Narine,"Sunil Narine to Suryakumar Yadav, Four,"
97,2,15.5,1,Suryakumar Yadav,Sunil Narine,"Sunil Narine to Suryakumar Yadav, 1 run,"
98,2,15.6,1,Tim David,Sunil Narine,"Sunil Narine to Tim David, 1 run,"
99,2,16.1,4,Tim David,Shardul Thakur,"Shardul Thakur to Tim David, Four,"
100,2,16.2,1,Tim David,Shardul Thakur,"Shardul Thakur to Tim David, 1 run,"
101,2,16.3,w,Suryakumar Yadav,Shardul Thakur,"Shardul Thakur to Suryakumar Yadav, no run,                           Wicket - c Rahmanullah Gurbaz b Shardul Thakur batsmen out 43(25)"
102,2,16.4,1wd,Nehal Wadhera,Shardul Thakur,"Shardul Thakur to Nehal Wadhera, 1 wide,"
103,2,16.4,1,Nehal Wadhera,Shardul Thakur,"Shardul Thakur to Nehal Wadhera, 1 run,"
104,2,16.5,1,Tim David,Shardul Thakur,"Shardul Thakur to Tim David, 1 run,"
105,2,16.6,1,Nehal Wadhera,Shardul Thakur,"Shardul Thakur to Nehal Wadhera, 1 run,"
106,2,17.1,4,Nehal Wadhera,Lockie Ferguson,"Lockie Ferguson to Nehal Wadhera, Four,"
107,2,17.2,w,Nehal Wadhera,Lockie Ferguson,"Lockie Ferguson to Nehal Wadhera, no run,                           Wicket - c Rahmanullah Gurbaz b LH Ferguson batsmen out 6(4)"
108,2,17.3,1,Cameron Green,Lockie Ferguson,"Lockie Ferguson to Cameron Green, 1 run,"
109,2,17.4,1,Tim David,Lockie Ferguson,"Lockie Ferguson to Tim David, 1 run,"
