ballnumber,inningno,over,outcome,batter,bowler,comment
82,1,13.3,1,n Sundar,Washing,"Washington Sundar to Devdutt Padikkal, 1 run,"
83,1,13.4,0,n Sundar,Washing,"Washington Sundar to Sanju Samson, no run,"
84,1,13.5,1,n Sundar,Washing,"Washington Sundar to Sanju Samson, 1 run,"
85,1,13.6,1,n Sundar,Washing,"Washington Sundar to Devdutt Padikkal, 1 run,"
86,1,14.1,w,Devdutt Padikkal,Umran Malik,"Umran Malik to Devdutt Padikkal, no run,                           Wicket - b Umran Malik batsmen out 2(5)"
87,1,14.2,4,Riyan Parag,Umran Malik,"Umran Malik to Riyan Parag, Four,"
88,1,14.3,1b,Riyan Parag,Umran Malik,"Umran Malik to Riyan Parag, 1 bye,"
89,1,14.4,1wd,Sanju Samson,Umran Malik,"Umran Malik to Sanju Samson, 1 wide,"
90,1,14.4,1,Sanju Samson,Umran Malik,"Umran Malik to Sanju Samson, 1 run,"
91,1,14.5,1,Riyan Parag,Umran Malik,"Umran Malik to Riyan Parag, 1 run,"
92,1,14.6,1,Sanju Samson,Umran Malik,"Umran Malik to Sanju Samson, 1 run,"
93,1,15.1,6,Sanju Samson,Adil Rashid,"Adil Rashid to Sanju Samson, Six,"
94,1,15.2,1,Sanju Samson,Adil Rashid,"Adil Rashid to Sanju Samson, 1 run,"
95,1,15.3,1,Riyan Parag,Adil Rashid,"Adil Rashid to Riyan Parag, 1 run,"
96,1,15.4,0,Sanju Samson,Adil Rashid,"Adil Rashid to Sanju Samson, no run,"
97,1,15.5,1,Sanju Samson,Adil Rashid,"Adil Rashid to Sanju Samson, 1 run,"
98,1,15.6,1,Riyan Parag,Adil Rashid,"Adil Rashid to Riyan Parag, 1 run,"
99,1,16.1,w,Riyan Parag,T Natarajan,"T Natarajan to Riyan Parag, no run,                           Wicket - c Fazalhaq Farooqi b T Natarajan batsmen out 7(6)"
100,1,16.2,1,Shimron Hetmyer,T Natarajan,"T Natarajan to Shimron Hetmyer, 1 run,"
101,1,16.3,1,Sanju Samson,T Natarajan,"T Natarajan to Sanju Samson, 1 run,"
102,1,16.4,0,Shimron Hetmyer,T Natarajan,"T Natarajan to Shimron Hetmyer, no run,"
103,1,16.5,1,Shimron Hetmyer,T Natarajan,"T Natarajan to Shimron Hetmyer, 1 run,"
104,1,16.6,0,Sanju Samson,T Natarajan,"T Natarajan to Sanju Samson, no run,"
105,1,17.1,1,Shimron Hetmyer,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shimron Hetmyer, 1 run,"
106,1,17.2,1,Sanju Samson,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Sanju Samson, 1 run,"
107,1,17.3,6,Shimron Hetmyer,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shimron Hetmyer, Six,"
108,1,17.4,0,Shimron Hetmyer,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shimron Hetmyer, no run,"
109,1,17.5,1,Shimron Hetmyer,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shimron Hetmyer, 1 run,"
110,1,17.6,4,Sanju Samson,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Sanju Samson, Four,"
111,1,18.1,0,Shimron Hetmyer,T Natarajan,"T Natarajan to Shimron Hetmyer, no run,"
112,1,18.2,1,Shimron Hetmyer,T Natarajan,"T Natarajan to Shimron Hetmyer, 1 run,"
113,1,18.3,w,Sanju Samson,T Natarajan,"T Natarajan to Sanju Samson, no run,                           Wicket - c Abhishek Sharma b T Natarajan batsmen out 55(32)"
114,1,18.4,4b,Ravichandran Ashwin,T Natarajan,"T Natarajan to Ravichandran Ashwin, 4 bye,"
115,1,18.5,1,Ravichandran Ashwin,T Natarajan,"T Natarajan to Ravichandran Ashwin, 1 run,"
116,1,18.6,1,Shimron Hetmyer,T Natarajan,"T Natarajan to Shimron Hetmyer, 1 run,"
117,1,19.1,2,Shimron Hetmyer,Fazalhaq Farooqi,"Fazalhaq Farooqi to Shimron Hetmyer, 2 runs,"
118,1,19.2,0,Shimron Hetmyer,Fazalhaq Farooqi,"Fazalhaq Farooqi to Shimron Hetmyer, no run,"
119,1,19.3,0,Shimron Hetmyer,Fazalhaq Farooqi,"Fazalhaq Farooqi to Shimron Hetmyer, no run,"
120,1,19.4,2,Shimron Hetmyer,Fazalhaq Farooqi,"Fazalhaq Farooqi to Shimron Hetmyer, 2 runs,"
121,1,19.5,4,Shimron Hetmyer,Fazalhaq Farooqi,"Fazalhaq Farooqi to Shimron Hetmyer, Four,"
122,1,19.6,2,Shimron Hetmyer,Fazalhaq Farooqi,"Fazalhaq Farooqi to Shimron Hetmyer, 2 runs,"
1,2,0.1,0,Abhishek Sharma,Trent Boult,"Trent Boult to Abhishek Sharma, no run,"
2,2,0.2,0,Abhishek Sharma,Trent Boult,"Trent Boult to Abhishek Sharma, no run,"
3,2,0.3,w,Abhishek Sharma,Trent Boult,"Trent Boult to Abhishek Sharma, no run,                           Wicket - b Trent Boult batsmen out 0(3)"
4,2,0.4,0,Rahul Tripathi,Trent Boult,"Trent Boult to Rahul Tripathi, no run,"
5,2,0.5,w,Rahul Tripathi,Trent Boult,"Trent Boult to Rahul Tripathi, no run,                           Wicket - c Jason Holder b Trent Boult batsmen out 0(2)"
6,2,0.6,0,Harry Brook,Trent Boult,"Trent Boult to Harry Brook, no run,"
7,2,1.1,2,Mayank Agarwal,KM Asif,"KM Asif to Mayank Agarwal, 2 runs,"
8,2,1.2,1,Mayank Agarwal,KM Asif,"KM Asif to Mayank Agarwal, 1 run,"
9,2,1.3,0,Harry Brook,KM Asif,"KM Asif to Harry Brook, no run,"
10,2,1.4,4,Harry Brook,KM Asif,"KM Asif to Harry Brook, Four,"
11,2,1.5,0,Harry Brook,KM Asif,"KM Asif to Harry Brook, no run,"
12,2,1.6,0,Harry Brook,KM Asif,"KM Asif to Harry Brook, no run,"
13,2,2.1,0,Mayank Agarwal,Trent Boult,"Trent Boult to Mayank Agarwal, no run,"
14,2,2.2,0,Mayank Agarwal,Trent Boult,"Trent Boult to Mayank Agarwal, no run,"
15,2,2.3,4,Mayank Agarwal,Trent Boult,"Trent Boult to Mayank Agarwal, Four,"
16,2,2.4,1,Mayank Agarwal,Trent Boult,"Trent Boult to Mayank Agarwal, 1 run,"
17,2,2.5,0,Harry Brook,Trent Boult,"Trent Boult to Harry Brook, no run,"
18,2,2.6,0,Harry Brook,Trent Boult,"Trent Boult to Harry Brook, no run,"
19,2,3.1,0,Mayank Agarwal,Jason Holder,"Jason Holder to Mayank Agarwal, no run,"
20,2,3.2,4,Mayank Agarwal,Jason Holder,"Jason Holder to Mayank Agarwal, Four,"
21,2,3.3,0,Mayank Agarwal,Jason Holder,"Jason Holder to Mayank Agarwal, no run,"
22,2,3.4,1,Mayank Agarwal,Jason Holder,"Jason Holder to Mayank Agarwal, 1 run,"
23,2,3.5,0,Harry Brook,Jason Holder,"Jason Holder to Harry Brook, no run,"
24,2,3.6,0,Harry Brook,Jason Holder,"Jason Holder to Harry Brook, no run,"
25,2,4.1,1,Mayank Agarwal,Trent Boult,"Trent Boult to Mayank Agarwal, 1 run,"
26,2,4.2,0,Harry Brook,Trent Boult,"Trent Boult to Harry Brook, no run,"
27,2,4.3,0,Harry Brook,Trent Boult,"Trent Boult to Harry Brook, no run,"
28,2,4.4,0,Harry Brook,Trent Boult,"Trent Boult to Harry Brook, no run,"
29,2,4.5,1,Harry Brook,Trent Boult,"Trent Boult to Harry Brook, 1 run,"
30,2,4.6,1,Mayank Agarwal,Trent Boult,"Trent Boult to Mayank Agarwal, 1 run,"
31,2,5.1,1,Mayank Agarwal,Ravichandran Ashwin,"Ravichandran Ashwin to Mayank Agarwal, 1 run,"
32,2,5.2,2,Harry Brook,Ravichandran Ashwin,"Ravichandran Ashwin to Harry Brook, 2 runs,"
33,2,5.3,2,Harry Brook,Ravichandran Ashwin,"Ravichandran Ashwin to Harry Brook, 2 runs,"
34,2,5.4,1,Harry Brook,Ravichandran Ashwin,"Ravichandran Ashwin to Harry Brook, 1 run,"
35,2,5.5,0,Mayank Agarwal,Ravichandran Ashwin,"Ravichandran Ashwin to Mayank Agarwal, no run,"
36,2,5.6,4,Mayank Agarwal,Ravichandran Ashwin,"Ravichandran Ashwin to Mayank Agarwal, Four,"
37,2,6.1,0,Harry Brook,Yuzvendra Chahal,"Yuzvendra Chahal to Harry Brook, no run,"
38,2,6.2,0,Harry Brook,Yuzvendra Chahal,"Yuzvendra Chahal to Harry Brook, no run,"
39,2,6.3,1,Harry Brook,Yuzvendra Chahal,"Yuzvendra Chahal to Harry Brook, 1 run,"
40,2,6.4,1,Mayank Agarwal,Yuzvendra Chahal,"Yuzvendra Chahal to Mayank Agarwal, 1 run,"
41,2,6.5,2,Harry Brook,Yuzvendra Chahal,"Yuzvendra Chahal to Harry Brook, 2 runs,"
42,2,6.6,w,Harry Brook,Yuzvendra Chahal,"Yuzvendra Chahal to Harry Brook, no run,                           Wicket - b Yuzvendra Chahal batsmen out 13(21)"
43,2,7.1,1,Mayank Agarwal,KM Asif,"KM Asif to Mayank Agarwal, 1 run,"
44,2,7.2,0,Washing,KM Asif,"KM Asif to Washington Sundar, no run,"
45,2,7.3,0,Washing,KM Asif,"KM Asif to Washington Sundar, no run,"
46,2,7.4,1,Washing,KM Asif,"KM Asif to Washington Sundar, 1 run,"
47,2,7.5,1wd,Mayank Agarwal,KM Asif,"KM Asif to Mayank Agarwal, 1 wide,"
48,2,7.5,1,Mayank Agarwal,KM Asif,"KM Asif to Mayank Agarwal, 1 run,"
49,2,7.6,0,Washing,KM Asif,"KM Asif to Washington Sundar, no run,"
50,2,8.1,1,Mayank Agarwal,Jason Holder,"Jason Holder to Mayank Agarwal, 1 run,"
51,2,8.2,w,Washing,Jason Holder,"Jason Holder to Washington Sundar, no run,                           Wicket - c Shimron Hetmyer b Jason Holder batsmen out 1(5)"
52,2,8.3,0,Glenn Phillips,Jason Holder,"Jason Holder to Glenn Phillips, no run,"
53,2,8.4,0,Glenn Phillips,Jason Holder,"Jason Holder to Glenn Phillips, no run,"
54,2,8.5,6,Glenn Phillips,Jason Holder,"Jason Holder to Glenn Phillips, Six,"
55,2,8.6,1,Glenn Phillips,Jason Holder,"Jason Holder to Glenn Phillips, 1 run,"
56,2,9.1,1,Glenn Phillips,Ravichandran Ashwin,"Ravichandran Ashwin to Glenn Phillips, 1 run,"
57,2,9.2,1,Mayank Agarwal,Ravichandran Ashwin,"Ravichandran Ashwin to Mayank Agarwal, 1 run,"
58,2,9.3,w,Glenn Phillips,Ravichandran Ashwin,"Ravichandran Ashwin to Glenn Phillips, no run,                           Wicket - c KM Asif b Ravichandran Ashwin batsmen out 8(6)"
59,2,9.4,0,Abdul Samad,Ravichandran Ashwin,"Ravichandran Ashwin to Abdul Samad, no run,"
60,2,9.5,0,Abdul Samad,Ravichandran Ashwin,"Ravichandran Ashwin to Abdul Samad, no run,"
61,2,9.6,0,Abdul Samad,Ravichandran Ashwin,"Ravichandran Ashwin to Abdul Samad, no run,"
62,2,10.1,1,Mayank Agarwal,Yuzvendra Chahal,"Yuzvendra Chahal to Mayank Agarwal, 1 run,"
63,2,10.2,1,Abdul Samad,Yuzvendra Chahal,"Yuzvendra Chahal to Abdul Samad, 1 run,"
64,2,10.3,1,Mayank Agarwal,Yuzvendra Chahal,"Yuzvendra Chahal to Mayank Agarwal, 1 run,"
65,2,10.4,0,Abdul Samad,Yuzvendra Chahal,"Yuzvendra Chahal to Abdul Samad, no run,"
66,2,10.5,1,Abdul Samad,Yuzvendra Chahal,"Yuzvendra Chahal to Abdul Samad, 1 run,"
67,2,10.6,w,Mayank Agarwal,Yuzvendra Chahal,"Yuzvendra Chahal to Mayank Agarwal, no run,                           Wicket - c Jos Buttler b Yuzvendra Chahal batsmen out 27(23)"
68,2,11.1,2,Abdul Samad,Ravichandran Ashwin,"Ravichandran Ashwin to Abdul Samad, 2 runs,"
69,2,11.2,0,Abdul Samad,Ravichandran Ashwin,"Ravichandran Ashwin to Abdul Samad, no run,"
70,2,11.3,1wd,Abdul Samad,Ravichandran Ashwin,"Ravichandran Ashwin to Abdul Samad, 1 wide,"
71,2,11.3,1,Abdul Samad,Ravichandran Ashwin,"Ravichandran Ashwin to Abdul Samad, 1 run,"
72,2,11.4,0,Adil Rashid,Ravichandran Ashwin,"Ravichandran Ashwin to Adil Rashid, no run,"
73,2,11.5,0,Adil Rashid,Ravichandran Ashwin,"Ravichandran Ashwin to Adil Rashid, no run,"
74,2,11.6,1wd,Adil Rashid,Ravichandran Ashwin,"Ravichandran Ashwin to Adil Rashid, 1 wide,"
75,2,11.6,6,Adil Rashid,Ravichandran Ashwin,"Ravichandran Ashwin to Adil Rashid, Six,"
76,2,12.1,1lb,Abdul Samad,Navdeep Saini,"Navdeep Saini to Abdul Samad, 1 leg bye,"
77,2,12.2,0,Adil Rashid,Navdeep Saini,"Navdeep Saini to Adil Rashid, no run,"
78,2,12.3,2nb,Adil Rashid,Navdeep Saini,"Navdeep Saini to Adil Rashid, 2 no ball,"
79,2,12.3,2nb,Abdul Samad,Navdeep Saini,"Navdeep Saini to Abdul Samad, 2 no ball,"
80,2,12.3,4,Adil Rashid,Navdeep Saini,"Navdeep Saini to Adil Rashid, Four,"
81,2,12.4,1,Adil Rashid,Navdeep Saini,"Navdeep Saini to Adil Rashid, 1 run,"
82,2,12.5,1,Abdul Samad,Navdeep Saini,"Navdeep Saini to Abdul Samad, 1 run,"
83,2,12.6,1,Adil Rashid,Navdeep Saini,"Navdeep Saini to Adil Rashid, 1 run,"
84,2,13.1,1,Adil Rashid,Yuzvendra Chahal,"Yuzvendra Chahal to Adil Rashid, 1 run,"
85,2,13.2,1,Abdul Samad,Yuzvendra Chahal,"Yuzvendra Chahal to Abdul Samad, 1 run,"
86,2,13.3,2,Adil Rashid,Yuzvendra Chahal,"Yuzvendra Chahal to Adil Rashid, 2 runs,"
87,2,13.4,2,Adil Rashid,Yuzvendra Chahal,"Yuzvendra Chahal to Adil Rashid, 2 runs,"
88,2,13.5,0,Adil Rashid,Yuzvendra Chahal,"Yuzvendra Chahal to Adil Rashid, no run,"
89,2,13.6,w,Adil Rashid,Yuzvendra Chahal,"Yuzvendra Chahal to Adil Rashid, no run,                           Wicket - st SV Samson b Yuzvendra Chahal batsmen out 18(13)"
90,2,14.1,2,Abdul Samad,KM Asif,"KM Asif to Abdul Samad, 2 runs,"
91,2,14.2,0,Abdul Samad,KM Asif,"KM Asif to Abdul Samad, no run,"
92,2,14.3,0,Abdul Samad,KM Asif,"KM Asif to Abdul Samad, no run,"
93,2,14.4,0,Abdul Samad,KM Asif,"KM Asif to Abdul Samad, no run,"
94,2,14.5,1,Abdul Samad,KM Asif,"KM Asif to Abdul Samad, 1 run,"
95,2,14.6,1,Bhuvneshwar Kumar,KM Asif,"KM Asif to Bhuvneshwar Kumar, 1 run,"
96,2,15.1,1,Bhuvneshwar Kumar,Ravichandran Ashwin,"Ravichandran Ashwin to Bhuvneshwar Kumar, 1 run,"
97,2,15.2,1,Abdul Samad,Ravichandran Ashwin,"Ravichandran Ashwin to Abdul Samad, 1 run,"
98,2,15.3,0,Bhuvneshwar Kumar,Ravichandran Ashwin,"Ravichandran Ashwin to Bhuvneshwar Kumar, no run,"
99,2,15.4,0,Bhuvneshwar Kumar,Ravichandran Ashwin,"Ravichandran Ashwin to Bhuvneshwar Kumar, no run,"
100,2,15.5,1,Bhuvneshwar Kumar,Ravichandran Ashwin,"Ravichandran Ashwin to Bhuvneshwar Kumar, 1 run,"
101,2,15.6,1,Abdul Samad,Ravichandran Ashwin,"Ravichandran Ashwin to Abdul Samad, 1 run,"
102,2,16.1,0,Abdul Samad,Jason Holder,"Jason Holder to Abdul Samad, no run,"
103,2,16.2,1,Abdul Samad,Jason Holder,"Jason Holder to Abdul Samad, 1 run,"
104,2,16.3,0,Bhuvneshwar Kumar,Jason Holder,"Jason Holder to Bhuvneshwar Kumar, no run,"
105,2,16.4,1,Bhuvneshwar Kumar,Jason Holder,"Jason Holder to Bhuvneshwar Kumar, 1 run,"
106,2,16.5,0,Abdul Samad,Jason Holder,"Jason Holder to Abdul Samad, no run,"
107,2,16.6,1,Abdul Samad,Jason Holder,"Jason Holder to Abdul Samad, 1 run,"
108,2,17.1,0,Abdul Samad,Yuzvendra Chahal,"Yuzvendra Chahal to Abdul Samad, no run,"
109,2,17.2,1,Abdul Samad,Yuzvendra Chahal,"Yuzvendra Chahal to Abdul Samad, 1 run,"
110,2,17.3,2,Bhuvneshwar Kumar,Yuzvendra Chahal,"Yuzvendra Chahal to Bhuvneshwar Kumar, 2 runs,"
111,2,17.4,0,Bhuvneshwar Kumar,Yuzvendra Chahal,"Yuzvendra Chahal to Bhuvneshwar Kumar, no run,"
112,2,17.5,w,Bhuvneshwar Kumar,Yuzvendra Chahal,"Yuzvendra Chahal to Bhuvneshwar Kumar, no run,                           Wicket - b Yuzvendra Chahal batsmen out 6(10)"
113,2,17.6,0,Umran Malik,Yuzvendra Chahal,"Yuzvendra Chahal to Umran Malik, no run,"
114,2,18.1,1,Abdul Samad,Trent Boult,"Trent Boult to Abdul Samad, 1 run,"
115,2,18.2,0,Umran Malik,Trent Boult,"Trent Boult to Umran Malik, no run,"
116,2,18.3,0,Umran Malik,Trent Boult,"Trent Boult to Umran Malik, no run,"
117,2,18.4,4,Umran Malik,Trent Boult,"Trent Boult to Umran Malik, Four,"
118,2,18.5,6,Umran Malik,Trent Boult,"Trent Boult to Umran Malik, Six,"
119,2,18.6,2,Umran Malik,Trent Boult,"Trent Boult to Umran Malik, 2 runs,"
120,2,19.1,6,Abdul Samad,Navdeep Saini,"Navdeep Saini to Abdul Samad, Six,"
121,2,19.2,1,Abdul Samad,Navdeep Saini,"Navdeep Saini to Abdul Samad, 1 run,"
122,2,19.3,7nb,Umran Malik,Navdeep Saini,"Navdeep Saini to Umran Malik, 7 no ball,"
123,2,19.3,1,Umran Malik,Navdeep Saini,"Navdeep Saini to Umran Malik, 1 run,"
124,2,19.4,4,Abdul Samad,Navdeep Saini,"Navdeep Saini to Abdul Samad, Four,"
125,2,19.5,4,Abdul Samad,Navdeep Saini,"Navdeep Saini to Abdul Samad, Four,"
126,2,19.6,0,Abdul Samad,Navdeep Saini,"Navdeep Saini to Abdul Samad, no run,"
