ballnumber,inningno,over,outcome,batter,bowler,comment
80,1,12.5,0,Shubman Gill,Adam Zampa,"Adam Zampa to Shubman Gill, no run,"
81,1,12.6,0,Shubman Gill,Adam Zampa,"Adam Zampa to Shubman Gill, no run,"
82,1,13.1,0,David Miller,Ravichandran Ashwin,"Ravichandran Ashwin to David Miller, no run,"
83,1,13.2,1,David Miller,Ravichandran Ashwin,"Ravichandran Ashwin to David Miller, 1 run,"
84,1,13.3,1lb,Shubman Gill,Ravichandran Ashwin,"Ravichandran Ashwin to Shubman Gill, 1 leg bye,"
85,1,13.4,1,David Miller,Ravichandran Ashwin,"Ravichandran Ashwin to David Miller, 1 run,"
86,1,13.5,1,Shubman Gill,Ravichandran Ashwin,"Ravichandran Ashwin to Shubman Gill, 1 run,"
87,1,13.6,1,David Miller,Ravichandran Ashwin,"Ravichandran Ashwin to David Miller, 1 run,"
88,1,14.1,1,David Miller,Yuzvendra Chahal,"Yuzvendra Chahal to David Miller, 1 run,"
89,1,14.2,1,Shubman Gill,Yuzvendra Chahal,"Yuzvendra Chahal to Shubman Gill, 1 run,"
90,1,14.3,6,David Miller,Yuzvendra Chahal,"Yuzvendra Chahal to David Miller, Six,"
91,1,14.4,2,David Miller,Yuzvendra Chahal,"Yuzvendra Chahal to David Miller, 2 runs,"
92,1,14.5,1,David Miller,Yuzvendra Chahal,"Yuzvendra Chahal to David Miller, 1 run,"
93,1,14.6,1,Shubman Gill,Yuzvendra Chahal,"Yuzvendra Chahal to Shubman Gill, 1 run,"
94,1,15.1,2,Shubman Gill,Sandeep Sharma,"Sandeep Sharma to Shubman Gill, 2 runs,"
95,1,15.2,w,Shubman Gill,Sandeep Sharma,"Sandeep Sharma to Shubman Gill, no run,                           Wicket - c Jos Buttler b Sandeep Sharma batsmen out 45(34)"
96,1,15.3,1,Abhinav Manohar,Sandeep Sharma,"Sandeep Sharma to Abhinav Manohar, 1 run,"
97,1,15.4,1,David Miller,Sandeep Sharma,"Sandeep Sharma to David Miller, 1 run,"
98,1,15.5,1,Abhinav Manohar,Sandeep Sharma,"Sandeep Sharma to Abhinav Manohar, 1 run,"
99,1,15.6,1,David Miller,Sandeep Sharma,"Sandeep Sharma to David Miller, 1 run,"
100,1,16.1,1,David Miller,Yuzvendra Chahal,"Yuzvendra Chahal to David Miller, 1 run,"
101,1,16.2,1,Abhinav Manohar,Yuzvendra Chahal,"Yuzvendra Chahal to Abhinav Manohar, 1 run,"
102,1,16.3,1,David Miller,Yuzvendra Chahal,"Yuzvendra Chahal to David Miller, 1 run,"
103,1,16.4,1,Abhinav Manohar,Yuzvendra Chahal,"Yuzvendra Chahal to Abhinav Manohar, 1 run,"
104,1,16.5,2,David Miller,Yuzvendra Chahal,"Yuzvendra Chahal to David Miller, 2 runs,"
105,1,16.6,6,David Miller,Yuzvendra Chahal,"Yuzvendra Chahal to David Miller, Six,"
106,1,17.1,1,Abhinav Manohar,Trent Boult,"Trent Boult to Abhinav Manohar, 1 run,"
107,1,17.2,1,David Miller,Trent Boult,"Trent Boult to David Miller, 1 run,"
108,1,17.3,6,Abhinav Manohar,Trent Boult,"Trent Boult to Abhinav Manohar, Six,"
109,1,17.4,6,Abhinav Manohar,Trent Boult,"Trent Boult to Abhinav Manohar, Six,"
110,1,17.5,2,Abhinav Manohar,Trent Boult,"Trent Boult to Abhinav Manohar, 2 runs,"
111,1,17.6,1,Abhinav Manohar,Trent Boult,"Trent Boult to Abhinav Manohar, 1 run,"
112,1,18.1,0,Abhinav Manohar,Adam Zampa,"Adam Zampa to Abhinav Manohar, no run,"
113,1,18.2,1,Abhinav Manohar,Adam Zampa,"Adam Zampa to Abhinav Manohar, 1 run,"
114,1,18.3,4,David Miller,Adam Zampa,"Adam Zampa to David Miller, Four,"
115,1,18.4,1,David Miller,Adam Zampa,"Adam Zampa to David Miller, 1 run,"
116,1,18.5,6,Abhinav Manohar,Adam Zampa,"Adam Zampa to Abhinav Manohar, Six,"
117,1,18.6,w,Abhinav Manohar,Adam Zampa,"Adam Zampa to Abhinav Manohar, no run,                           Wicket - c Devdutt Padikkal b A Zampa batsmen out 27(13)"
118,1,19.1,1wd,David Miller,Sandeep Sharma,"Sandeep Sharma to David Miller, 1 wide,"
119,1,19.1,0,David Miller,Sandeep Sharma,"Sandeep Sharma to David Miller, no run,"
120,1,19.2,4,David Miller,Sandeep Sharma,"Sandeep Sharma to David Miller, Four,"
121,1,19.3,4,David Miller,Sandeep Sharma,"Sandeep Sharma to David Miller, Four,"
122,1,19.4,w,David Miller,Sandeep Sharma,"Sandeep Sharma to David Miller, no run,                           Wicket - c Shimron Hetmyer b Sandeep Sharma batsmen out 46(30)"
123,1,19.5,w,Rashid Khan,Sandeep Sharma,"Sandeep Sharma to Rashid Khan, 1 run,                           Wicket - runout (Sandeep Sharma / Jos Buttler) batsmen out 1(1)"
124,1,19.6,1,Rahul Tewatia,Sandeep Sharma,"Sandeep Sharma to Rahul Tewatia, 1 run,"
1,2,0.1,1wd,Yashasvi Jaiswal,Mohammed Shami,"Mohammed Shami to Yashasvi Jaiswal, 1 wide,"
2,2,0.1,0,Yashasvi Jaiswal,Mohammed Shami,"Mohammed Shami to Yashasvi Jaiswal, no run,"
3,2,0.2,0,Yashasvi Jaiswal,Mohammed Shami,"Mohammed Shami to Yashasvi Jaiswal, no run,"
4,2,0.3,0,Yashasvi Jaiswal,Mohammed Shami,"Mohammed Shami to Yashasvi Jaiswal, no run,"
5,2,0.4,1,Yashasvi Jaiswal,Mohammed Shami,"Mohammed Shami to Yashasvi Jaiswal, 1 run,"
6,2,0.5,0,Jos Buttler,Mohammed Shami,"Mohammed Shami to Jos Buttler, no run,"
7,2,0.6,0,Jos Buttler,Mohammed Shami,"Mohammed Shami to Jos Buttler, no run,"
8,2,1.1,0,Yashasvi Jaiswal,Hardik Pandya,"Hardik Pandya to Yashasvi Jaiswal, no run,"
9,2,1.2,0,Yashasvi Jaiswal,Hardik Pandya,"Hardik Pandya to Yashasvi Jaiswal, no run,"
10,2,1.3,w,Yashasvi Jaiswal,Hardik Pandya,"Hardik Pandya to Yashasvi Jaiswal, no run,                           Wicket - c Shubman Gill b HH Pandya batsmen out 1(7)"
11,2,1.4,0,Devdutt Padikkal,Hardik Pandya,"Hardik Pandya to Devdutt Padikkal, no run,"
12,2,1.5,0,Devdutt Padikkal,Hardik Pandya,"Hardik Pandya to Devdutt Padikkal, no run,"
13,2,1.6,1,Devdutt Padikkal,Hardik Pandya,"Hardik Pandya to Devdutt Padikkal, 1 run,"
14,2,2.1,0,Devdutt Padikkal,Mohammed Shami,"Mohammed Shami to Devdutt Padikkal, no run,"
15,2,2.2,1lb,Devdutt Padikkal,Mohammed Shami,"Mohammed Shami to Devdutt Padikkal, 1 leg bye,"
16,2,2.3,0,Jos Buttler,Mohammed Shami,"Mohammed Shami to Jos Buttler, no run,"
17,2,2.4,0,Jos Buttler,Mohammed Shami,"Mohammed Shami to Jos Buttler, no run,"
18,2,2.5,w,Jos Buttler,Mohammed Shami,"Mohammed Shami to Jos Buttler, no run,                           Wicket - b M Shami batsmen out 0(5)"
19,2,2.6,0,Sanju Samson,Mohammed Shami,"Mohammed Shami to Sanju Samson, no run,"
20,2,3.1,4,Devdutt Padikkal,Hardik Pandya,"Hardik Pandya to Devdutt Padikkal, Four,"
21,2,3.2,1,Devdutt Padikkal,Hardik Pandya,"Hardik Pandya to Devdutt Padikkal, 1 run,"
22,2,3.3,0,Sanju Samson,Hardik Pandya,"Hardik Pandya to Sanju Samson, no run,"
23,2,3.4,0,Sanju Samson,Hardik Pandya,"Hardik Pandya to Sanju Samson, no run,"
24,2,3.5,0,Sanju Samson,Hardik Pandya,"Hardik Pandya to Sanju Samson, no run,"
25,2,3.6,4,Sanju Samson,Hardik Pandya,"Hardik Pandya to Sanju Samson, Four,"
26,2,4.1,0,Devdutt Padikkal,Mohammed Shami,"Mohammed Shami to Devdutt Padikkal, no run,"
27,2,4.2,0,Devdutt Padikkal,Mohammed Shami,"Mohammed Shami to Devdutt Padikkal, no run,"
28,2,4.3,0,Devdutt Padikkal,Mohammed Shami,"Mohammed Shami to Devdutt Padikkal, no run,"
29,2,4.4,0,Devdutt Padikkal,Mohammed Shami,"Mohammed Shami to Devdutt Padikkal, no run,"
30,2,4.5,6,Devdutt Padikkal,Mohammed Shami,"Mohammed Shami to Devdutt Padikkal, Six,"
31,2,4.6,1,Devdutt Padikkal,Mohammed Shami,"Mohammed Shami to Devdutt Padikkal, 1 run,"
32,2,5.1,0,Devdutt Padikkal,Hardik Pandya,"Hardik Pandya to Devdutt Padikkal, no run,"
33,2,5.2,0,Devdutt Padikkal,Hardik Pandya,"Hardik Pandya to Devdutt Padikkal, no run,"
34,2,5.3,0,Devdutt Padikkal,Hardik Pandya,"Hardik Pandya to Devdutt Padikkal, no run,"
35,2,5.4,6,Devdutt Padikkal,Hardik Pandya,"Hardik Pandya to Devdutt Padikkal, Six,"
36,2,5.5,0,Devdutt Padikkal,Hardik Pandya,"Hardik Pandya to Devdutt Padikkal, no run,"
37,2,5.6,0,Devdutt Padikkal,Hardik Pandya,"Hardik Pandya to Devdutt Padikkal, no run,"
38,2,6.1,0,Sanju Samson,Alzarri Joseph,"Alzarri Joseph to Sanju Samson, no run,"
39,2,6.2,6,Sanju Samson,Alzarri Joseph,"Alzarri Joseph to Sanju Samson, Six,"
40,2,6.3,0,Sanju Samson,Alzarri Joseph,"Alzarri Joseph to Sanju Samson, no run,"
41,2,6.4,1,Sanju Samson,Alzarri Joseph,"Alzarri Joseph to Sanju Samson, 1 run,"
42,2,6.5,4,Devdutt Padikkal,Alzarri Joseph,"Alzarri Joseph to Devdutt Padikkal, Four,"
43,2,6.6,1,Devdutt Padikkal,Alzarri Joseph,"Alzarri Joseph to Devdutt Padikkal, 1 run,"
44,2,7.1,1,Devdutt Padikkal,Hardik Pandya,"Hardik Pandya to Devdutt Padikkal, 1 run,"
45,2,7.2,1,Sanju Samson,Hardik Pandya,"Hardik Pandya to Sanju Samson, 1 run,"
46,2,7.3,1,Devdutt Padikkal,Hardik Pandya,"Hardik Pandya to Devdutt Padikkal, 1 run,"
47,2,7.4,0,Sanju Samson,Hardik Pandya,"Hardik Pandya to Sanju Samson, no run,"
48,2,7.5,4,Sanju Samson,Hardik Pandya,"Hardik Pandya to Sanju Samson, Four,"
49,2,7.6,1,Sanju Samson,Hardik Pandya,"Hardik Pandya to Sanju Samson, 1 run,"
50,2,8.1,1,Sanju Samson,Rashid Khan,"Rashid Khan to Sanju Samson, 1 run,"
51,2,8.2,0,Devdutt Padikkal,Rashid Khan,"Rashid Khan to Devdutt Padikkal, no run,"
52,2,8.3,w,Devdutt Padikkal,Rashid Khan,"Rashid Khan to Devdutt Padikkal, no run,                           Wicket - c MM Sharma b Rashid Khan batsmen out 26(25)"
53,2,8.4,1,Riyan Parag,Rashid Khan,"Rashid Khan to Riyan Parag, 1 run,"
54,2,8.5,1,Sanju Samson,Rashid Khan,"Rashid Khan to Sanju Samson, 1 run,"
55,2,8.6,1,Riyan Parag,Rashid Khan,"Rashid Khan to Riyan Parag, 1 run,"
56,2,9.1,0,Riyan Parag,Mohit Sharma,"Mohit Sharma to Riyan Parag, no run,"
57,2,9.2,1,Riyan Parag,Mohit Sharma,"Mohit Sharma to Riyan Parag, 1 run,"
58,2,9.3,0,Sanju Samson,Mohit Sharma,"Mohit Sharma to Sanju Samson, no run,"
59,2,9.4,0,Sanju Samson,Mohit Sharma,"Mohit Sharma to Sanju Samson, no run,"
60,2,9.5,1,Sanju Samson,Mohit Sharma,"Mohit Sharma to Sanju Samson, 1 run,"
61,2,9.6,1,Riyan Parag,Mohit Sharma,"Mohit Sharma to Riyan Parag, 1 run,"
62,2,10.1,1,Riyan Parag,Rashid Khan,"Rashid Khan to Riyan Parag, 1 run,"
63,2,10.2,1,Sanju Samson,Rashid Khan,"Rashid Khan to Sanju Samson, 1 run,"
64,2,10.3,w,Riyan Parag,Rashid Khan,"Rashid Khan to Riyan Parag, no run,                           Wicket - c David Miller b Rashid Khan batsmen out 5(7)"
65,2,10.4,0,Shimron Hetmyer,Rashid Khan,"Rashid Khan to Shimron Hetmyer, no run,"
66,2,10.5,1,Shimron Hetmyer,Rashid Khan,"Rashid Khan to Shimron Hetmyer, 1 run,"
67,2,10.6,6,Sanju Samson,Rashid Khan,"Rashid Khan to Sanju Samson, Six,"
68,2,11.1,0,Shimron Hetmyer,Mohit Sharma,"Mohit Sharma to Shimron Hetmyer, no run,"
69,2,11.2,0,Shimron Hetmyer,Mohit Sharma,"Mohit Sharma to Shimron Hetmyer, no run,"
70,2,11.3,1,Shimron Hetmyer,Mohit Sharma,"Mohit Sharma to Shimron Hetmyer, 1 run,"
71,2,11.4,1,Sanju Samson,Mohit Sharma,"Mohit Sharma to Sanju Samson, 1 run,"
72,2,11.5,1,Shimron Hetmyer,Mohit Sharma,"Mohit Sharma to Shimron Hetmyer, 1 run,"
73,2,11.6,1,Sanju Samson,Mohit Sharma,"Mohit Sharma to Sanju Samson, 1 run,"
74,2,12.1,0,Sanju Samson,Rashid Khan,"Rashid Khan to Sanju Samson, no run,"
75,2,12.2,6,Sanju Samson,Rashid Khan,"Rashid Khan to Sanju Samson, Six,"
76,2,12.3,6,Sanju Samson,Rashid Khan,"Rashid Khan to Sanju Samson, Six,"
77,2,12.4,6,Sanju Samson,Rashid Khan,"Rashid Khan to Sanju Samson, Six,"
78,2,12.5,1,Sanju Samson,Rashid Khan,"Rashid Khan to Sanju Samson, 1 run,"
79,2,12.6,1,Shimron Hetmyer,Rashid Khan,"Rashid Khan to Shimron Hetmyer, 1 run,"
80,2,13.1,6,Shimron Hetmyer,Alzarri Joseph,"Alzarri Joseph to Shimron Hetmyer, Six,"
81,2,13.2,1,Shimron Hetmyer,Alzarri Joseph,"Alzarri Joseph to Shimron Hetmyer, 1 run,"
82,2,13.3,1,Sanju Samson,Alzarri Joseph,"Alzarri Joseph to Sanju Samson, 1 run,"
83,2,13.4,4,Shimron Hetmyer,Alzarri Joseph,"Alzarri Joseph to Shimron Hetmyer, Four,"
84,2,13.5,2,Shimron Hetmyer,Alzarri Joseph,"Alzarri Joseph to Shimron Hetmyer, 2 runs,"
85,2,13.6,1,Shimron Hetmyer,Alzarri Joseph,"Alzarri Joseph to Shimron Hetmyer, 1 run,"
86,2,14.1,1,Shimron Hetmyer,Noor Ahmad,"Noor Ahmad to Shimron Hetmyer, 1 run,"
87,2,14.2,1,Sanju Samson,Noor Ahmad,"Noor Ahmad to Sanju Samson, 1 run,"
88,2,14.3,1,Shimron Hetmyer,Noor Ahmad,"Noor Ahmad to Shimron Hetmyer, 1 run,"
89,2,14.4,6,Sanju Samson,Noor Ahmad,"Noor Ahmad to Sanju Samson, Six,"
90,2,14.5,4,Sanju Samson,Noor Ahmad,"Noor Ahmad to Sanju Samson, Four,"
91,2,14.6,w,Sanju Samson,Noor Ahmad,"Noor Ahmad to Sanju Samson, no run,                           Wicket - c David Miller b Noor Ahmad batsmen out 60(32)"
92,2,15.1,2,Shimron Hetmyer,Alzarri Joseph,"Alzarri Joseph to Shimron Hetmyer, 2 runs,"
93,2,15.2,6,Shimron Hetmyer,Alzarri Joseph,"Alzarri Joseph to Shimron Hetmyer, Six,"
94,2,15.3,1,Shimron Hetmyer,Alzarri Joseph,"Alzarri Joseph to Shimron Hetmyer, 1 run,"
95,2,15.4,4,Dhruv Jurel,Alzarri Joseph,"Alzarri Joseph to Dhruv Jurel, Four,"
96,2,15.5,1,Dhruv Jurel,Alzarri Joseph,"Alzarri Joseph to Dhruv Jurel, 1 run,"
97,2,15.6,6,Shimron Hetmyer,Alzarri Joseph,"Alzarri Joseph to Shimron Hetmyer, Six,"
98,2,16.1,4,Dhruv Jurel,Noor Ahmad,"Noor Ahmad to Dhruv Jurel, Four,"
99,2,16.2,0,Dhruv Jurel,Noor Ahmad,"Noor Ahmad to Dhruv Jurel, no run,"
100,2,16.3,0,Dhruv Jurel,Noor Ahmad,"Noor Ahmad to Dhruv Jurel, no run,"
101,2,16.4,1,Dhruv Jurel,Noor Ahmad,"Noor Ahmad to Dhruv Jurel, 1 run,"
102,2,16.5,1wd,Shimron Hetmyer,Noor Ahmad,"Noor Ahmad to Shimron Hetmyer, 1 wide,"
103,2,16.5,1,Shimron Hetmyer,Noor Ahmad,"Noor Ahmad to Shimron Hetmyer, 1 run,"
104,2,16.6,1,Dhruv Jurel,Noor Ahmad,"Noor Ahmad to Dhruv Jurel, 1 run,"
105,2,17.1,1,Dhruv Jurel,Rashid Khan,"Rashid Khan to Dhruv Jurel, 1 run,"
106,2,17.2,0,Shimron Hetmyer,Rashid Khan,"Rashid Khan to Shimron Hetmyer, no run,"
107,2,17.3,4,Shimron Hetmyer,Rashid Khan,"Rashid Khan to Shimron Hetmyer, Four,"
108,2,17.4,0,Shimron Hetmyer,Rashid Khan,"Rashid Khan to Shimron Hetmyer, no run,"
109,2,17.5,6,Shimron Hetmyer,Rashid Khan,"Rashid Khan to Shimron Hetmyer, Six,"
110,2,17.6,2,Shimron Hetmyer,Rashid Khan,"Rashid Khan to Shimron Hetmyer, 2 runs,"
111,2,18.1,6,Dhruv Jurel,Mohammed Shami,"Mohammed Shami to Dhruv Jurel, Six,"
112,2,18.2,w,Dhruv Jurel,Mohammed Shami,"Mohammed Shami to Dhruv Jurel, no run,                           Wicket - c MM Sharma b M Shami batsmen out 18(10)"
113,2,18.3,4,Ravichandran Ashwin,Mohammed Shami,"Mohammed Shami to Ravichandran Ashwin, Four,"
114,2,18.4,6,Ravichandran Ashwin,Mohammed Shami,"Mohammed Shami to Ravichandran Ashwin, Six,"
115,2,18.5,w,Ravichandran Ashwin,Mohammed Shami,"Mohammed Shami to Ravichandran Ashwin, no run,                           Wicket - c R Tewatia b M Shami batsmen out 10(3)"
116,2,18.6,0,Trent Boult,Mohammed Shami,"Mohammed Shami to Trent Boult, no run,"
117,2,19.1,2,Shimron Hetmyer,Noor Ahmad,"Noor Ahmad to Shimron Hetmyer, 2 runs,"
118,2,19.2,6,Shimron Hetmyer,Noor Ahmad,"Noor Ahmad to Shimron Hetmyer, Six,"
