ballnumber,inningno,over,outcome,batter,bowler,comment
39,2,6.3,1,Devon Conway,Yuzvendra Chahal,"Yuzvendra Chahal to Devon Conway, 1 run,"
40,2,6.4,1,Ajinkya Rahane,Yuzvendra Chahal,"Yuzvendra Chahal to Ajinkya Rahane, 1 run,"
41,2,6.5,4,Devon Conway,Yuzvendra Chahal,"Yuzvendra Chahal to Devon Conway, Four,"
42,2,6.6,1,Devon Conway,Yuzvendra Chahal,"Yuzvendra Chahal to Devon Conway, 1 run,"
43,2,7.1,4,Devon Conway,Jason Holder,"Jason Holder to Devon Conway, Four,"
44,2,7.2,1,Devon Conway,Jason Holder,"Jason Holder to Devon Conway, 1 run,"
45,2,7.3,1,Ajinkya Rahane,Jason Holder,"Jason Holder to Ajinkya Rahane, 1 run,"
46,2,7.4,1,Devon Conway,Jason Holder,"Jason Holder to Devon Conway, 1 run,"
47,2,7.5,1,Ajinkya Rahane,Jason Holder,"Jason Holder to Ajinkya Rahane, 1 run,"
48,2,7.6,1,Devon Conway,Jason Holder,"Jason Holder to Devon Conway, 1 run,"
49,2,8.1,2,Devon Conway,Adam Zampa,"Adam Zampa to Devon Conway, 2 runs,"
50,2,8.2,1,Devon Conway,Adam Zampa,"Adam Zampa to Devon Conway, 1 run,"
51,2,8.3,2,Ajinkya Rahane,Adam Zampa,"Adam Zampa to Ajinkya Rahane, 2 runs,"
52,2,8.4,2,Ajinkya Rahane,Adam Zampa,"Adam Zampa to Ajinkya Rahane, 2 runs,"
53,2,8.5,4,Ajinkya Rahane,Adam Zampa,"Adam Zampa to Ajinkya Rahane, Four,"
54,2,8.6,2wd,Ajinkya Rahane,Adam Zampa,"Adam Zampa to Ajinkya Rahane, 2 wide,"
55,2,8.6,2,Devon Conway,Adam Zampa,"Adam Zampa to Devon Conway, 2 runs,"
56,2,9.1,1,Ajinkya Rahane,Ravichandran Ashwin,"Ravichandran Ashwin to Ajinkya Rahane, 1 run,"
57,2,9.2,1,Devon Conway,Ravichandran Ashwin,"Ravichandran Ashwin to Devon Conway, 1 run,"
