ballnumber,inningno,over,outcome,batter,bowler,comment
20,1,3.2,0,Cameron Green,Reece Topley,"Reece Topley to Cameron Green, no run,"
21,1,3.3,w,Cameron Green,Reece Topley,"Reece Topley to Cameron Green, no run,                           Wicket - b RJW Topley batsmen out 5(4)"
22,1,3.4,0,Suryakumar Yadav,Reece Topley,"Reece Topley to Suryakumar Yadav, no run,"
23,1,3.5,0,Suryakumar Yadav,Reece Topley,"Reece Topley to Suryakumar Yadav, no run,"
24,1,3.6,1,Suryakumar Yadav,Reece Topley,"Reece Topley to Suryakumar Yadav, 1 run,"
25,1,4.1,1wd,Suryakumar Yadav,Mohammed Siraj,"Mohammed Siraj to Suryakumar Yadav, 1 wide,"
26,1,4.1,1,Suryakumar Yadav,Mohammed Siraj,"Mohammed Siraj to Suryakumar Yadav, 1 run,"
27,1,4.2,0,Rohit Sharma,Mohammed Siraj,"Mohammed Siraj to Rohit Sharma, no run,"
28,1,4.3,0,Rohit Sharma,Mohammed Siraj,"Mohammed Siraj to Rohit Sharma, no run,"
29,1,4.4,0,Rohit Sharma,Mohammed Siraj,"Mohammed Siraj to Rohit Sharma, no run,"
30,1,4.5,0,Rohit Sharma,Mohammed Siraj,"Mohammed Siraj to Rohit Sharma, no run,"
31,1,4.6,0,Rohit Sharma,Mohammed Siraj,"Mohammed Siraj to Rohit Sharma, no run,"
32,1,5.1,1,Suryakumar Yadav,Akash Deep,"Akash Deep to Suryakumar Yadav, 1 run,"
33,1,5.2,w,Rohit Sharma,Akash Deep,"Akash Deep to Rohit Sharma, no run,                           Wicket - c Dinesh Karthik b Akash Deep batsmen out 1(10)"
34,1,5.3,0,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, no run,"
35,1,5.4,6,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, Six,"
36,1,5.5,1,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, 1 run,"
37,1,5.6,2,Suryakumar Yadav,Akash Deep,"Akash Deep to Suryakumar Yadav, 2 runs,"
38,1,6.1,1,Tilak Varma,Harshal Patel,"Harshal Patel to Tilak Varma, 1 run,"
39,1,6.2,1,Suryakumar Yadav,Harshal Patel,"Harshal Patel to Suryakumar Yadav, 1 run,"
40,1,6.3,4,Tilak Varma,Harshal Patel,"Harshal Patel to Tilak Varma, Four,"
41,1,6.4,1,Tilak Varma,Harshal Patel,"Harshal Patel to Tilak Varma, 1 run,"
42,1,6.5,0,Suryakumar Yadav,Harshal Patel,"Harshal Patel to Suryakumar Yadav, no run,"
43,1,6.6,1,Suryakumar Yadav,Harshal Patel,"Harshal Patel to Suryakumar Yadav, 1 run,"
44,1,7.1,2,Suryakumar Yadav,Karn Sharma,"Karn Sharma to Suryakumar Yadav, 2 runs,"
45,1,7.2,1,Suryakumar Yadav,Karn Sharma,"Karn Sharma to Suryakumar Yadav, 1 run,"
46,1,7.3,1,Tilak Varma,Karn Sharma,"Karn Sharma to Tilak Varma, 1 run,"
47,1,7.4,1,Suryakumar Yadav,Karn Sharma,"Karn Sharma to Suryakumar Yadav, 1 run,"
48,1,7.5,1,Tilak Varma,Karn Sharma,"Karn Sharma to Tilak Varma, 1 run,"
49,1,7.6,0,Suryakumar Yadav,Karn Sharma,"Karn Sharma to Suryakumar Yadav, no run,"
50,1,8.1,0,Tilak Varma,Michael Bracewell,"Michael Bracewell to Tilak Varma, no run,"
51,1,8.2,1,Tilak Varma,Michael Bracewell,"Michael Bracewell to Tilak Varma, 1 run,"
52,1,8.3,0,Suryakumar Yadav,Michael Bracewell,"Michael Bracewell to Suryakumar Yadav, no run,"
53,1,8.4,4,Suryakumar Yadav,Michael Bracewell,"Michael Bracewell to Suryakumar Yadav, Four,"
54,1,8.5,w,Suryakumar Yadav,Michael Bracewell,"Michael Bracewell to Suryakumar Yadav, no run,                           Wicket - c Shahbaz Ahmed b Michael Bracewell batsmen out 15(16)"
55,1,8.6,4,Nehal Wadhera,Michael Bracewell,"Michael Bracewell to Nehal Wadhera, Four,"
56,1,9.1,1,Tilak Varma,Karn Sharma,"Karn Sharma to Tilak Varma, 1 run,"
57,1,9.2,0,Nehal Wadhera,Karn Sharma,"Karn Sharma to Nehal Wadhera, no run,"
58,1,9.3,0,Nehal Wadhera,Karn Sharma,"Karn Sharma to Nehal Wadhera, no run,"
59,1,9.4,0,Nehal Wadhera,Karn Sharma,"Karn Sharma to Nehal Wadhera, no run,"
60,1,9.5,1,Nehal Wadhera,Karn Sharma,"Karn Sharma to Nehal Wadhera, 1 run,"
61,1,9.6,1,Tilak Varma,Karn Sharma,"Karn Sharma to Tilak Varma, 1 run,"
62,1,10.1,4,Tilak Varma,Michael Bracewell,"Michael Bracewell to Tilak Varma, Four,"
63,1,10.2,2,Tilak Varma,Michael Bracewell,"Michael Bracewell to Tilak Varma, 2 runs,"
64,1,10.3,0,Tilak Varma,Michael Bracewell,"Michael Bracewell to Tilak Varma, no run,"
65,1,10.4,0,Tilak Varma,Michael Bracewell,"Michael Bracewell to Tilak Varma, no run,"
66,1,10.5,1,Tilak Varma,Michael Bracewell,"Michael Bracewell to Tilak Varma, 1 run,"
67,1,10.6,0,Nehal Wadhera,Michael Bracewell,"Michael Bracewell to Nehal Wadhera, no run,"
68,1,11.1,6,Tilak Varma,Glenn Maxwell,"Glenn Maxwell to Tilak Varma, Six,"
69,1,11.2,4,Tilak Varma,Glenn Maxwell,"Glenn Maxwell to Tilak Varma, Four,"
70,1,11.3,1wd,Tilak Varma,Glenn Maxwell,"Glenn Maxwell to Tilak Varma, 1 wide,"
71,1,11.3,1,Tilak Varma,Glenn Maxwell,"Glenn Maxwell to Tilak Varma, 1 run,"
72,1,11.4,1,Nehal Wadhera,Glenn Maxwell,"Glenn Maxwell to Nehal Wadhera, 1 run,"
73,1,11.5,1,Tilak Varma,Glenn Maxwell,"Glenn Maxwell to Tilak Varma, 1 run,"
74,1,11.6,2,Nehal Wadhera,Glenn Maxwell,"Glenn Maxwell to Nehal Wadhera, 2 runs,"
75,1,12.1,4,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, Four,"
76,1,12.2,0,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, no run,"
77,1,12.3,0,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, no run,"
78,1,12.4,1,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, 1 run,"
79,1,12.5,1,Nehal Wadhera,Akash Deep,"Akash Deep to Nehal Wadhera, 1 run,"
80,1,12.6,1,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, 1 run,"
81,1,13.1,1,Tilak Varma,Karn Sharma,"Karn Sharma to Tilak Varma, 1 run,"
82,1,13.2,0,Nehal Wadhera,Karn Sharma,"Karn Sharma to Nehal Wadhera, no run,"
83,1,13.3,6,Nehal Wadhera,Karn Sharma,"Karn Sharma to Nehal Wadhera, Six,"
84,1,13.4,6,Nehal Wadhera,Karn Sharma,"Karn Sharma to Nehal Wadhera, Six,"
85,1,13.5,w,Nehal Wadhera,Karn Sharma,"Karn Sharma to Nehal Wadhera, no run,                           Wicket - c Virat Kohli b KV Sharma batsmen out 21(13)"
86,1,13.6,1,Tim David,Karn Sharma,"Karn Sharma to Tim David, 1 run,"
87,1,14.1,1,Tim David,Harshal Patel,"Harshal Patel to Tim David, 1 run,"
88,1,14.2,1,Tilak Varma,Harshal Patel,"Harshal Patel to Tilak Varma, 1 run,"
89,1,14.3,0,Tim David,Harshal Patel,"Harshal Patel to Tim David, no run,"
90,1,14.4,0,Tim David,Harshal Patel,"Harshal Patel to Tim David, no run,"
91,1,14.5,1,Tim David,Harshal Patel,"Harshal Patel to Tim David, 1 run,"
92,1,14.6,0,Tilak Varma,Harshal Patel,"Harshal Patel to Tilak Varma, no run,"
93,1,15.1,1,Tim David,Karn Sharma,"Karn Sharma to Tim David, 1 run,"
94,1,15.2,1,Tilak Varma,Karn Sharma,"Karn Sharma to Tilak Varma, 1 run,"
95,1,15.3,1wd,Tim David,Karn Sharma,"Karn Sharma to Tim David, 1 wide,"
96,1,15.3,w,Tim David,Karn Sharma,"Karn Sharma to Tim David, no run,                           Wicket - b KV Sharma batsmen out 4(7)"
97,1,15.4,1,Hrithik Shokeen,Karn Sharma,"Karn Sharma to Hrithik Shokeen, 1 run,"
98,1,15.5,1,Tilak Varma,Karn Sharma,"Karn Sharma to Tilak Varma, 1 run,"
99,1,15.6,4,Hrithik Shokeen,Karn Sharma,"Karn Sharma to Hrithik Shokeen, Four,"
100,1,16.1,6,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, Six,"
101,1,16.2,0,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, no run,"
102,1,16.3,0,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, no run,"
103,1,16.4,0,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, no run,"
104,1,16.5,4,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, Four,"
105,1,16.6,2,Tilak Varma,Akash Deep,"Akash Deep to Tilak Varma, 2 runs,"
106,1,17.1,w,Hrithik Shokeen,Harshal Patel,"Harshal Patel to Hrithik Shokeen, no run,                           Wicket - c F du Plessis b HV Patel batsmen out 5(3)"
107,1,17.2,1,Arshad Khan,Harshal Patel,"Harshal Patel to Arshad Khan, 1 run,"
108,1,17.3,2wd,Tilak Varma,Harshal Patel,"Harshal Patel to Tilak Varma, 2 wide,"
109,1,17.3,2,Arshad Khan,Harshal Patel,"Harshal Patel to Arshad Khan, 2 runs,"
110,1,17.4,1,Arshad Khan,Harshal Patel,"Harshal Patel to Arshad Khan, 1 run,"
111,1,17.5,0,Tilak Varma,Harshal Patel,"Harshal Patel to Tilak Varma, no run,"
112,1,17.6,4,Tilak Varma,Harshal Patel,"Harshal Patel to Tilak Varma, Four,"
113,1,18.1,0,Arshad Khan,Mohammed Siraj,"Mohammed Siraj to Arshad Khan, no run,"
114,1,18.2,1,Arshad Khan,Mohammed Siraj,"Mohammed Siraj to Arshad Khan, 1 run,"
115,1,18.3,1wd,Tilak Varma,Mohammed Siraj,"Mohammed Siraj to Tilak Varma, 1 wide,"
116,1,18.3,1wd,Tilak Varma,Mohammed Siraj,"Mohammed Siraj to Tilak Varma, 1 wide,"
117,1,18.3,1wd,Tilak Varma,Mohammed Siraj,"Mohammed Siraj to Tilak Varma, 1 wide,"
118,1,18.3,1wd,Tilak Varma,Mohammed Siraj,"Mohammed Siraj to Tilak Varma, 1 wide,"
119,1,18.3,2,Tilak Varma,Mohammed Siraj,"Mohammed Siraj to Tilak Varma, 2 runs,"
120,1,18.4,4,Tilak Varma,Mohammed Siraj,"Mohammed Siraj to Tilak Varma, Four,"
121,1,18.5,1wd,Tilak Varma,Mohammed Siraj,"Mohammed Siraj to Tilak Varma, 1 wide,"
122,1,18.5,4,Tilak Varma,Mohammed Siraj,"Mohammed Siraj to Tilak Varma, Four,"
123,1,18.6,0,Tilak Varma,Mohammed Siraj,"Mohammed Siraj to Tilak Varma, no run,"
124,1,19.1,2,Arshad Khan,Harshal Patel,"Harshal Patel to Arshad Khan, 2 runs,"
125,1,19.2,6,Arshad Khan,Harshal Patel,"Harshal Patel to Arshad Khan, Six,"
126,1,19.3,1,Arshad Khan,Harshal Patel,"Harshal Patel to Arshad Khan, 1 run,"
127,1,19.4,4,Tilak Varma,Harshal Patel,"Harshal Patel to Tilak Varma, Four,"
128,1,19.5,2nb,Tilak Varma,Harshal Patel,"Harshal Patel to Tilak Varma, 2 no ball,"
129,1,19.5,1,Arshad Khan,Harshal Patel,"Harshal Patel to Arshad Khan, 1 run,"
130,1,19.6,6,Tilak Varma,Harshal Patel,"Harshal Patel to Tilak Varma, Six,"
1,2,0.1,1,Virat Kohli,Jason Behrendorff,"Jason Behrendorff to Virat Kohli, 1 run,"
2,2,0.2,0,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, no run,"
3,2,0.3,1,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, 1 run,"
4,2,0.4,1,Virat Kohli,Jason Behrendorff,"Jason Behrendorff to Virat Kohli, 1 run,"
5,2,0.5,2,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, 2 runs,"
6,2,0.6,0,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, no run,"
7,2,1.1,1wd,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, 1 wide,"
8,2,1.1,1wd,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, 1 wide,"
9,2,1.1,1wd,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, 1 wide,"
10,2,1.1,0,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, no run,"
11,2,1.2,4,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, Four,"
12,2,1.3,0,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, no run,"
13,2,1.4,1,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, 1 run,"
14,2,1.5,1lb,Faf du Plessis,Arshad Khan,"Arshad Khan to Faf du Plessis, 1 leg bye,"
15,2,1.6,0,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, no run,"
16,2,2.1,4,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, Four,"
17,2,2.2,0,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, no run,"
18,2,2.3,6,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, Six,"
19,2,2.4,6,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, Six,"
20,2,2.5,0,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, no run,"
21,2,2.6,0,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, no run,"
22,2,3.1,0,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, no run,"
23,2,3.2,4,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, Four,"
24,2,3.3,0,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, no run,"
25,2,3.4,0,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, no run,"
26,2,3.5,6,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, Six,"
27,2,3.6,0,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, no run,"
28,2,4.1,0,Faf du Plessis,Piyush Chawla,"Piyush Chawla to Faf du Plessis, no run,"
29,2,4.2,0,Faf du Plessis,Piyush Chawla,"Piyush Chawla to Faf du Plessis, no run,"
30,2,4.3,0,Faf du Plessis,Piyush Chawla,"Piyush Chawla to Faf du Plessis, no run,"
31,2,4.4,4,Faf du Plessis,Piyush Chawla,"Piyush Chawla to Faf du Plessis, Four,"
32,2,4.5,0,Faf du Plessis,Piyush Chawla,"Piyush Chawla to Faf du Plessis, no run,"
33,2,4.6,1,Faf du Plessis,Piyush Chawla,"Piyush Chawla to Faf du Plessis, 1 run,"
34,2,5.1,1,Faf du Plessis,Jofra Archer,"Jofra Archer to Faf du Plessis, 1 run,"
35,2,5.2,0,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, no run,"
36,2,5.3,4,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, Four,"
37,2,5.4,1,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, 1 run,"
38,2,5.5,1,Faf du Plessis,Jofra Archer,"Jofra Archer to Faf du Plessis, 1 run,"
39,2,5.6,1,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, 1 run,"
40,2,6.1,0,Virat Kohli,Piyush Chawla,"Piyush Chawla to Virat Kohli, no run,"
41,2,6.2,1,Virat Kohli,Piyush Chawla,"Piyush Chawla to Virat Kohli, 1 run,"
42,2,6.3,1,Faf du Plessis,Piyush Chawla,"Piyush Chawla to Faf du Plessis, 1 run,"
43,2,6.4,1,Virat Kohli,Piyush Chawla,"Piyush Chawla to Virat Kohli, 1 run,"
44,2,6.5,1,Faf du Plessis,Piyush Chawla,"Piyush Chawla to Faf du Plessis, 1 run,"
45,2,6.6,1,Virat Kohli,Piyush Chawla,"Piyush Chawla to Virat Kohli, 1 run,"
46,2,7.1,1,Virat Kohli,Cameron Green,"Cameron Green to Virat Kohli, 1 run,"
47,2,7.2,4,Faf du Plessis,Cameron Green,"Cameron Green to Faf du Plessis, Four,"
48,2,7.3,0,Faf du Plessis,Cameron Green,"Cameron Green to Faf du Plessis, no run,"
49,2,7.4,2,Faf du Plessis,Cameron Green,"Cameron Green to Faf du Plessis, 2 runs,"
50,2,7.5,4,Faf du Plessis,Cameron Green,"Cameron Green to Faf du Plessis, Four,"
51,2,7.6,6,Faf du Plessis,Cameron Green,"Cameron Green to Faf du Plessis, Six,"
52,2,8.1,4,Virat Kohli,Piyush Chawla,"Piyush Chawla to Virat Kohli, Four,"
53,2,8.2,0,Virat Kohli,Piyush Chawla,"Piyush Chawla to Virat Kohli, no run,"
54,2,8.3,0,Virat Kohli,Piyush Chawla,"Piyush Chawla to Virat Kohli, no run,"
55,2,8.4,1,Virat Kohli,Piyush Chawla,"Piyush Chawla to Virat Kohli, 1 run,"
56,2,8.5,0,Faf du Plessis,Piyush Chawla,"Piyush Chawla to Faf du Plessis, no run,"
57,2,8.6,0,Faf du Plessis,Piyush Chawla,"Piyush Chawla to Faf du Plessis, no run,"
58,2,9.1,2,Virat Kohli,Hrithik Shokeen,"Hrithik Shokeen to Virat Kohli, 2 runs,"
59,2,9.2,1,Virat Kohli,Hrithik Shokeen,"Hrithik Shokeen to Virat Kohli, 1 run,"
60,2,9.3,6,Faf du Plessis,Hrithik Shokeen,"Hrithik Shokeen to Faf du Plessis, Six,"
61,2,9.4,6,Faf du Plessis,Hrithik Shokeen,"Hrithik Shokeen to Faf du Plessis, Six,"
62,2,9.5,1,Faf du Plessis,Hrithik Shokeen,"Hrithik Shokeen to Faf du Plessis, 1 run,"
63,2,9.6,1,Virat Kohli,Hrithik Shokeen,"Hrithik Shokeen to Virat Kohli, 1 run,"
64,2,10.1,0,Virat Kohli,Piyush Chawla,"Piyush Chawla to Virat Kohli, no run,"
65,2,10.2,2,Virat Kohli,Piyush Chawla,"Piyush Chawla to Virat Kohli, 2 runs,"
66,2,10.3,6,Virat Kohli,Piyush Chawla,"Piyush Chawla to Virat Kohli, Six,"
67,2,10.4,1,Virat Kohli,Piyush Chawla,"Piyush Chawla to Virat Kohli, 1 run,"
68,2,10.5,0,Faf du Plessis,Piyush Chawla,"Piyush Chawla to Faf du Plessis, no run,"
69,2,10.6,2,Faf du Plessis,Piyush Chawla,"Piyush Chawla to Faf du Plessis, 2 runs,"
70,2,11.1,2,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, 2 runs,"
71,2,11.2,0,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, no run,"
72,2,11.3,2,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, 2 runs,"
73,2,11.4,0,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, no run,"
74,2,11.5,1,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, 1 run,"
75,2,11.6,0,Faf du Plessis,Jofra Archer,"Jofra Archer to Faf du Plessis, no run,"
76,2,12.1,4,Virat Kohli,Jason Behrendorff,"Jason Behrendorff to Virat Kohli, Four,"
77,2,12.2,1,Virat Kohli,Jason Behrendorff,"Jason Behrendorff to Virat Kohli, 1 run,"
78,2,12.3,6,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, Six,"
79,2,12.4,4,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, Four,"
80,2,12.5,0,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, no run,"
81,2,12.6,1,Faf du Plessis,Jason Behrendorff,"Jason Behrendorff to Faf du Plessis, 1 run,"
82,2,13.1,2,Faf du Plessis,Jofra Archer,"Jofra Archer to Faf du Plessis, 2 runs,"
83,2,13.2,1,Faf du Plessis,Jofra Archer,"Jofra Archer to Faf du Plessis, 1 run,"
84,2,13.3,6,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, Six,"
85,2,13.4,1,Virat Kohli,Jofra Archer,"Jofra Archer to Virat Kohli, 1 run,"
86,2,13.5,0,Faf du Plessis,Jofra Archer,"Jofra Archer to Faf du Plessis, no run,"
87,2,13.6,0,Faf du Plessis,Jofra Archer,"Jofra Archer to Faf du Plessis, no run,"
88,2,14.1,6,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, Six,"
89,2,14.2,2,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, 2 runs,"
90,2,14.3,0,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, no run,"
91,2,14.4,1,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, 1 run,"
92,2,14.5,w,Faf du Plessis,Arshad Khan,"Arshad Khan to Faf du Plessis, no run,                           Wicket - c Tim David b Arshad Khan batsmen out 73(43)"
93,2,14.6,0,Dinesh Karthik,Arshad Khan,"Arshad Khan to Dinesh Karthik, no run,"
94,2,15.1,1,Virat Kohli,Cameron Green,"Cameron Green to Virat Kohli, 1 run,"
95,2,15.2,0,Dinesh Karthik,Cameron Green,"Cameron Green to Dinesh Karthik, no run,"
96,2,15.3,w,Dinesh Karthik,Cameron Green,"Cameron Green to Dinesh Karthik, no run,                           Wicket - c Tilak Varma b C Green batsmen out 0(3)"
97,2,15.4,0,Glenn Maxwell,Cameron Green,"Cameron Green to Glenn Maxwell, no run,"
98,2,15.5,6,Glenn Maxwell,Cameron Green,"Cameron Green to Glenn Maxwell, Six,"
99,2,15.6,6,Glenn Maxwell,Cameron Green,"Cameron Green to Glenn Maxwell, Six,"
100,2,16.1,4,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, Four,"
101,2,16.2,1wd,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, 1 wide,"
102,2,16.2,6,Virat Kohli,Arshad Khan,"Arshad Khan to Virat Kohli, Six,"
