ballnumber,inningno,over,outcome,batter,bowler,comment
42,1,6.3,1,Aiden Markram,Andre Russell,"Andre Russell to Aiden Markram, 1 run,"
43,1,6.4,1,Harry Brook,Andre Russell,"Andre Russell to Harry Brook, 1 run,"
44,1,6.5,6,Aiden Markram,Andre Russell,"Andre Russell to Aiden Markram, Six,"
45,1,6.6,1,Aiden Markram,Andre Russell,"Andre Russell to Aiden Markram, 1 run,"
46,1,7.1,1,Aiden Markram,Varun Chakravarthy,"Varun Chakravarthy to Aiden Markram, 1 run,"
47,1,7.2,1,Harry Brook,Varun Chakravarthy,"Varun Chakravarthy to Harry Brook, 1 run,"
48,1,7.3,1,Aiden Markram,Varun Chakravarthy,"Varun Chakravarthy to Aiden Markram, 1 run,"
49,1,7.4,0,Harry Brook,Varun Chakravarthy,"Varun Chakravarthy to Harry Brook, no run,"
50,1,7.5,1,Harry Brook,Varun Chakravarthy,"Varun Chakravarthy to Harry Brook, 1 run,"
51,1,7.6,1,Aiden Markram,Varun Chakravarthy,"Varun Chakravarthy to Aiden Markram, 1 run,"
52,1,8.1,1,Aiden Markram,Sunil Narine,"Sunil Narine to Aiden Markram, 1 run,"
53,1,8.2,0,Harry Brook,Sunil Narine,"Sunil Narine to Harry Brook, no run,"
54,1,8.3,0,Harry Brook,Sunil Narine,"Sunil Narine to Harry Brook, no run,"
55,1,8.4,1,Harry Brook,Sunil Narine,"Sunil Narine to Harry Brook, 1 run,"
56,1,8.5,1wd,Aiden Markram,Sunil Narine,"Sunil Narine to Aiden Markram, 1 wide,"
57,1,8.5,1,Aiden Markram,Sunil Narine,"Sunil Narine to Aiden Markram, 1 run,"
58,1,8.6,1,Harry Brook,Sunil Narine,"Sunil Narine to Harry Brook, 1 run,"
59,1,9.1,0,Harry Brook,Suyash Sharma,"Suyash Sharma to Harry Brook, no run,"
60,1,9.2,0,Harry Brook,Suyash Sharma,"Suyash Sharma to Harry Brook, no run,"
61,1,9.3,2,Harry Brook,Suyash Sharma,"Suyash Sharma to Harry Brook, 2 runs,"
62,1,9.4,1,Harry Brook,Suyash Sharma,"Suyash Sharma to Harry Brook, 1 run,"
63,1,9.5,0,Aiden Markram,Suyash Sharma,"Suyash Sharma to Aiden Markram, no run,"
64,1,9.6,6,Aiden Markram,Suyash Sharma,"Suyash Sharma to Aiden Markram, Six,"
65,1,10.1,1,Harry Brook,Sunil Narine,"Sunil Narine to Harry Brook, 1 run,"
66,1,10.2,1,Aiden Markram,Sunil Narine,"Sunil Narine to Aiden Markram, 1 run,"
67,1,10.3,1,Harry Brook,Sunil Narine,"Sunil Narine to Harry Brook, 1 run,"
68,1,10.4,0,Aiden Markram,Sunil Narine,"Sunil Narine to Aiden Markram, no run,"
69,1,10.5,2,Aiden Markram,Sunil Narine,"Sunil Narine to Aiden Markram, 2 runs,"
70,1,10.6,1,Aiden Markram,Sunil Narine,"Sunil Narine to Aiden Markram, 1 run,"
71,1,11.1,6,Aiden Markram,Suyash Sharma,"Suyash Sharma to Aiden Markram, Six,"
72,1,11.2,0,Aiden Markram,Suyash Sharma,"Suyash Sharma to Aiden Markram, no run,"
73,1,11.3,6,Aiden Markram,Suyash Sharma,"Suyash Sharma to Aiden Markram, Six,"
74,1,11.4,0,Aiden Markram,Suyash Sharma,"Suyash Sharma to Aiden Markram, no run,"
75,1,11.5,4,Aiden Markram,Suyash Sharma,"Suyash Sharma to Aiden Markram, Four,"
76,1,11.6,0,Aiden Markram,Suyash Sharma,"Suyash Sharma to Aiden Markram, no run,"
77,1,12.1,2,Harry Brook,Varun Chakravarthy,"Varun Chakravarthy to Harry Brook, 2 runs,"
78,1,12.2,1,Harry Brook,Varun Chakravarthy,"Varun Chakravarthy to Harry Brook, 1 run,"
79,1,12.3,4,Aiden Markram,Varun Chakravarthy,"Varun Chakravarthy to Aiden Markram, Four,"
80,1,12.4,6,Aiden Markram,Varun Chakravarthy,"Varun Chakravarthy to Aiden Markram, Six,"
81,1,12.5,w,Aiden Markram,Varun Chakravarthy,"Varun Chakravarthy to Aiden Markram, no run,                           Wicket - c AD Russell b Varun Chakravarthy batsmen out 50(26)"
82,1,12.6,1,Abhishek Sharma,Varun Chakravarthy,"Varun Chakravarthy to Abhishek Sharma, 1 run,"
83,1,13.1,0,Abhishek Sharma,Suyash Sharma,"Suyash Sharma to Abhishek Sharma, no run,"
84,1,13.2,1,Abhishek Sharma,Suyash Sharma,"Suyash Sharma to Abhishek Sharma, 1 run,"
85,1,13.3,1,Harry Brook,Suyash Sharma,"Suyash Sharma to Harry Brook, 1 run,"
86,1,13.4,0,Abhishek Sharma,Suyash Sharma,"Suyash Sharma to Abhishek Sharma, no run,"
87,1,13.5,1,Abhishek Sharma,Suyash Sharma,"Suyash Sharma to Abhishek Sharma, 1 run,"
88,1,13.6,1,Harry Brook,Suyash Sharma,"Suyash Sharma to Harry Brook, 1 run,"
89,1,14.1,6,Harry Brook,Lockie Ferguson,"Lockie Ferguson to Harry Brook, Six,"
90,1,14.2,0,Harry Brook,Lockie Ferguson,"Lockie Ferguson to Harry Brook, no run,"
91,1,14.3,4,Harry Brook,Lockie Ferguson,"Lockie Ferguson to Harry Brook, Four,"
92,1,14.4,5nb,Harry Brook,Lockie Ferguson,"Lockie Ferguson to Harry Brook, 5 no ball,"
93,1,14.4,4,Harry Brook,Lockie Ferguson,"Lockie Ferguson to Harry Brook, Four,"
94,1,14.5,0,Harry Brook,Lockie Ferguson,"Lockie Ferguson to Harry Brook, no run,"
95,1,14.6,4,Harry Brook,Lockie Ferguson,"Lockie Ferguson to Harry Brook, Four,"
96,1,15.1,1,Abhishek Sharma,Suyash Sharma,"Suyash Sharma to Abhishek Sharma, 1 run,"
97,1,15.2,1,Abhishek Sharma,Suyash Sharma,"Suyash Sharma to Abhishek Sharma, 1 run,"
98,1,15.3,4,Harry Brook,Suyash Sharma,"Suyash Sharma to Harry Brook, Four,"
99,1,15.4,1,Harry Brook,Suyash Sharma,"Suyash Sharma to Harry Brook, 1 run,"
100,1,15.5,4,Abhishek Sharma,Suyash Sharma,"Suyash Sharma to Abhishek Sharma, Four,"
101,1,15.6,4,Abhishek Sharma,Suyash Sharma,"Suyash Sharma to Abhishek Sharma, Four,"
102,1,16.1,1,Harry Brook,Sunil Narine,"Sunil Narine to Harry Brook, 1 run,"
103,1,16.2,4,Abhishek Sharma,Sunil Narine,"Sunil Narine to Abhishek Sharma, Four,"
104,1,16.3,0,Abhishek Sharma,Sunil Narine,"Sunil Narine to Abhishek Sharma, no run,"
105,1,16.4,1,Abhishek Sharma,Sunil Narine,"Sunil Narine to Abhishek Sharma, 1 run,"
106,1,16.5,1,Harry Brook,Sunil Narine,"Sunil Narine to Harry Brook, 1 run,"
107,1,16.6,1wd,Abhishek Sharma,Sunil Narine,"Sunil Narine to Abhishek Sharma, 1 wide,"
108,1,16.6,6,Abhishek Sharma,Sunil Narine,"Sunil Narine to Abhishek Sharma, Six,"
109,1,17.1,1,Harry Brook,Varun Chakravarthy,"Varun Chakravarthy to Harry Brook, 1 run,"
110,1,17.2,1,Abhishek Sharma,Varun Chakravarthy,"Varun Chakravarthy to Abhishek Sharma, 1 run,"
111,1,17.3,1,Harry Brook,Varun Chakravarthy,"Varun Chakravarthy to Harry Brook, 1 run,"
112,1,17.4,6,Abhishek Sharma,Varun Chakravarthy,"Varun Chakravarthy to Abhishek Sharma, Six,"
113,1,17.5,1,Abhishek Sharma,Varun Chakravarthy,"Varun Chakravarthy to Abhishek Sharma, 1 run,"
114,1,17.6,4,Harry Brook,Varun Chakravarthy,"Varun Chakravarthy to Harry Brook, Four,"
115,1,18.1,1wd,Abhishek Sharma,Andre Russell,"Andre Russell to Abhishek Sharma, 1 wide,"
116,1,18.1,w,Abhishek Sharma,Andre Russell,"Andre Russell to Abhishek Sharma, no run,                           Wicket - c Shardul Thakur b AD Russell batsmen out 32(17)"
117,1,18.2,1,Heinrich Klaasen,Shardul Thakur,"Shardul Thakur to Heinrich Klaasen, 1 run,"
118,1,18.3,4,Harry Brook,Shardul Thakur,"Shardul Thakur to Harry Brook, Four,"
119,1,18.4,1,Harry Brook,Shardul Thakur,"Shardul Thakur to Harry Brook, 1 run,"
120,1,18.5,4,Heinrich Klaasen,Shardul Thakur,"Shardul Thakur to Heinrich Klaasen, Four,"
121,1,18.6,4,Heinrich Klaasen,Shardul Thakur,"Shardul Thakur to Heinrich Klaasen, Four,"
122,1,19.1,2,Harry Brook,Umesh Yadav,"Umesh Yadav to Harry Brook, 2 runs,"
123,1,19.2,2,Harry Brook,Umesh Yadav,"Umesh Yadav to Harry Brook, 2 runs,"
124,1,19.3,1,Harry Brook,Umesh Yadav,"Umesh Yadav to Harry Brook, 1 run,"
125,1,19.4,0,Heinrich Klaasen,Umesh Yadav,"Umesh Yadav to Heinrich Klaasen, no run,"
126,1,19.5,6,Heinrich Klaasen,Umesh Yadav,"Umesh Yadav to Heinrich Klaasen, Six,"
127,1,19.6,1wd,Heinrich Klaasen,Umesh Yadav,"Umesh Yadav to Heinrich Klaasen, 1 wide,"
128,1,19.6,1,Heinrich Klaasen,Umesh Yadav,"Umesh Yadav to Heinrich Klaasen, 1 run,"
1,2,0.1,0,Rahmanullah Gurbaz,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Rahmanullah Gurbaz, no run,"
2,2,0.2,0,Rahmanullah Gurbaz,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Rahmanullah Gurbaz, no run,"
3,2,0.3,w,Rahmanullah Gurbaz,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Rahmanullah Gurbaz, no run,                           Wicket - c Umran Malik b B Kumar batsmen out 0(3)"
4,2,0.4,0,Venkatesh Iyer,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Venkatesh Iyer, no run,"
5,2,0.5,1lb,Venkatesh Iyer,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Venkatesh Iyer, 1 leg bye,"
6,2,0.6,0,Narayan Jagadeesan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Narayan Jagadeesan, no run,"
7,2,1.1,0,Venkatesh Iyer,Marco Jansen,"Marco Jansen to Venkatesh Iyer, no run,"
8,2,1.2,0,Venkatesh Iyer,Marco Jansen,"Marco Jansen to Venkatesh Iyer, no run,"
9,2,1.3,1,Venkatesh Iyer,Marco Jansen,"Marco Jansen to Venkatesh Iyer, 1 run,"
10,2,1.4,0,Narayan Jagadeesan,Marco Jansen,"Marco Jansen to Narayan Jagadeesan, no run,"
11,2,1.5,1,Narayan Jagadeesan,Marco Jansen,"Marco Jansen to Narayan Jagadeesan, 1 run,"
12,2,1.6,1wd,Venkatesh Iyer,Marco Jansen,"Marco Jansen to Venkatesh Iyer, 1 wide,"
13,2,1.6,0,Venkatesh Iyer,Marco Jansen,"Marco Jansen to Venkatesh Iyer, no run,"
14,2,2.1,4,Narayan Jagadeesan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Narayan Jagadeesan, Four,"
15,2,2.2,2,Narayan Jagadeesan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Narayan Jagadeesan, 2 runs,"
16,2,2.3,1,Narayan Jagadeesan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Narayan Jagadeesan, 1 run,"
17,2,2.4,4,Venkatesh Iyer,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Venkatesh Iyer, Four,"
18,2,2.5,0,Venkatesh Iyer,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Venkatesh Iyer, no run,"
19,2,2.6,1,Venkatesh Iyer,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Venkatesh Iyer, 1 run,"
20,2,3.1,4,Venkatesh Iyer,Marco Jansen,"Marco Jansen to Venkatesh Iyer, Four,"
21,2,3.2,w,Venkatesh Iyer,Marco Jansen,"Marco Jansen to Venkatesh Iyer, no run,                           Wicket - c Aiden Markram b M Jansen batsmen out 10(11)"
22,2,3.3,w,Sunil Narine,Marco Jansen,"Marco Jansen to Sunil Narine, no run,                           Wicket - c Aiden Markram b M Jansen batsmen out 0(1)"
23,2,3.4,0,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, no run,"
24,2,3.5,1,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, 1 run,"
25,2,3.6,1,Narayan Jagadeesan,Marco Jansen,"Marco Jansen to Narayan Jagadeesan, 1 run,"
26,2,4.1,4,Narayan Jagadeesan,T Natarajan,"T Natarajan to Narayan Jagadeesan, Four,"
27,2,4.2,1,Narayan Jagadeesan,T Natarajan,"T Natarajan to Narayan Jagadeesan, 1 run,"
28,2,4.3,0,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, no run,"
29,2,4.4,1,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, 1 run,"
30,2,4.5,0,Narayan Jagadeesan,T Natarajan,"T Natarajan to Narayan Jagadeesan, no run,"
31,2,4.6,6,Narayan Jagadeesan,T Natarajan,"T Natarajan to Narayan Jagadeesan, Six,"
32,2,5.1,4,Nitish Rana,Umran Malik,"Umran Malik to Nitish Rana, Four,"
33,2,5.2,6,Nitish Rana,Umran Malik,"Umran Malik to Nitish Rana, Six,"
34,2,5.3,4,Nitish Rana,Umran Malik,"Umran Malik to Nitish Rana, Four,"
35,2,5.4,4,Nitish Rana,Umran Malik,"Umran Malik to Nitish Rana, Four,"
36,2,5.5,4,Nitish Rana,Umran Malik,"Umran Malik to Nitish Rana, Four,"
37,2,5.6,6,Nitish Rana,Umran Malik,"Umran Malik to Nitish Rana, Six,"
38,2,6.1,4,Narayan Jagadeesan,Mayank Markande,"Mayank Markande to Narayan Jagadeesan, Four,"
39,2,6.2,1,Narayan Jagadeesan,Mayank Markande,"Mayank Markande to Narayan Jagadeesan, 1 run,"
40,2,6.3,1,Nitish Rana,Mayank Markande,"Mayank Markande to Nitish Rana, 1 run,"
41,2,6.4,2,Narayan Jagadeesan,Mayank Markande,"Mayank Markande to Narayan Jagadeesan, 2 runs,"
42,2,6.5,4,Narayan Jagadeesan,Mayank Markande,"Mayank Markande to Narayan Jagadeesan, Four,"
43,2,6.6,0,Narayan Jagadeesan,Mayank Markande,"Mayank Markande to Narayan Jagadeesan, no run,"
44,2,7.1,2,n Sundar,Washing,"Washington Sundar to Nitish Rana, 2 runs,"
45,2,7.2,0,n Sundar,Washing,"Washington Sundar to Nitish Rana, no run,"
46,2,7.3,1,n Sundar,Washing,"Washington Sundar to Nitish Rana, 1 run,"
47,2,7.4,4,n Sundar,Washing,"Washington Sundar to Narayan Jagadeesan, Four,"
48,2,7.5,0,n Sundar,Washing,"Washington Sundar to Narayan Jagadeesan, no run,"
49,2,7.6,1,n Sundar,Washing,"Washington Sundar to Narayan Jagadeesan, 1 run,"
50,2,8.1,0,Narayan Jagadeesan,Mayank Markande,"Mayank Markande to Narayan Jagadeesan, no run,"
51,2,8.2,w,Narayan Jagadeesan,Mayank Markande,"Mayank Markande to Narayan Jagadeesan, no run,                           Wicket - c (sub Glenn Phillips) b M Markande batsmen out 36(21)"
52,2,8.3,1,Andre Russell,Mayank Markande,"Mayank Markande to Andre Russell, 1 run,"
53,2,8.4,1,Nitish Rana,Mayank Markande,"Mayank Markande to Nitish Rana, 1 run,"
54,2,8.5,0,Andre Russell,Mayank Markande,"Mayank Markande to Andre Russell, no run,"
55,2,8.6,0,Andre Russell,Mayank Markande,"Mayank Markande to Andre Russell, no run,"
56,2,9.1,0,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, no run,"
57,2,9.2,1,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, 1 run,"
58,2,9.3,1,Andre Russell,Marco Jansen,"Marco Jansen to Andre Russell, 1 run,"
59,2,9.4,2nb,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, 2 no ball,"
60,2,9.4,1,Andre Russell,Marco Jansen,"Marco Jansen to Andre Russell, 1 run,"
61,2,9.5,0,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, no run,"
62,2,9.6,1wd,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, 1 wide,"
63,2,9.6,6,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, Six,"
64,2,10.1,w,Andre Russell,Mayank Markande,"Mayank Markande to Andre Russell, no run,                           Wicket - c M Jansen b M Markande batsmen out 3(6)"
65,2,10.2,1,Rinku Singh,Mayank Markande,"Mayank Markande to Rinku Singh, 1 run,"
66,2,10.3,0,Nitish Rana,Mayank Markande,"Mayank Markande to Nitish Rana, no run,"
67,2,10.4,0,Nitish Rana,Mayank Markande,"Mayank Markande to Nitish Rana, no run,"
68,2,10.5,1,Nitish Rana,Mayank Markande,"Mayank Markande to Nitish Rana, 1 run,"
69,2,10.6,1,Rinku Singh,Mayank Markande,"Mayank Markande to Rinku Singh, 1 run,"
70,2,11.1,1,n Sundar,Washing,"Washington Sundar to Rinku Singh, 1 run,"
71,2,11.2,6,n Sundar,Washing,"Washington Sundar to Nitish Rana, Six,"
72,2,11.3,2,n Sundar,Washing,"Washington Sundar to Nitish Rana, 2 runs,"
73,2,11.4,1,n Sundar,Washing,"Washington Sundar to Nitish Rana, 1 run,"
74,2,11.5,1,n Sundar,Washing,"Washington Sundar to Rinku Singh, 1 run,"
75,2,11.6,1,n Sundar,Washing,"Washington Sundar to Nitish Rana, 1 run,"
76,2,12.1,2,Nitish Rana,Mayank Markande,"Mayank Markande to Nitish Rana, 2 runs,"
77,2,12.2,6,Nitish Rana,Mayank Markande,"Mayank Markande to Nitish Rana, Six,"
78,2,12.3,1,Nitish Rana,Mayank Markande,"Mayank Markande to Nitish Rana, 1 run,"
79,2,12.4,1,Rinku Singh,Mayank Markande,"Mayank Markande to Rinku Singh, 1 run,"
80,2,12.5,0,Nitish Rana,Mayank Markande,"Mayank Markande to Nitish Rana, no run,"
81,2,12.6,0,Nitish Rana,Mayank Markande,"Mayank Markande to Nitish Rana, no run,"
82,2,13.1,1,Rinku Singh,T Natarajan,"T Natarajan to Rinku Singh, 1 run,"
83,2,13.2,1,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, 1 run,"
84,2,13.3,0,Rinku Singh,T Natarajan,"T Natarajan to Rinku Singh, no run,"
85,2,13.4,6,Rinku Singh,T Natarajan,"T Natarajan to Rinku Singh, Six,"
86,2,13.5,1wd,Rinku Singh,T Natarajan,"T Natarajan to Rinku Singh, 1 wide,"
87,2,13.5,1,Rinku Singh,T Natarajan,"T Natarajan to Rinku Singh, 1 run,"
88,2,13.6,4,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, Four,"
89,2,14.1,0,Rinku Singh,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Rinku Singh, no run,"
90,2,14.2,0,Rinku Singh,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Rinku Singh, no run,"
91,2,14.3,4,Rinku Singh,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Rinku Singh, Four,"
92,2,14.4,1,Rinku Singh,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Rinku Singh, 1 run,"
93,2,14.5,1,Nitish Rana,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Nitish Rana, 1 run,"
94,2,14.6,1,Rinku Singh,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Rinku Singh, 1 run,"
95,2,15.1,1,Rinku Singh,Marco Jansen,"Marco Jansen to Rinku Singh, 1 run,"
96,2,15.2,1wd,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, 1 wide,"
97,2,15.2,0,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, no run,"
98,2,15.3,1wd,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, 1 wide,"
99,2,15.3,0,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, no run,"
100,2,15.4,1,Nitish Rana,Marco Jansen,"Marco Jansen to Nitish Rana, 1 run,"
101,2,15.5,0,Rinku Singh,Marco Jansen,"Marco Jansen to Rinku Singh, no run,"
102,2,15.6,7nb,Rinku Singh,Marco Jansen,"Marco Jansen to Rinku Singh, 7 no ball,"
103,2,15.6,6,Rinku Singh,Marco Jansen,"Marco Jansen to Rinku Singh, Six,"
104,2,16.1,0,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, no run,"
105,2,16.2,6,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, Six,"
106,2,16.3,w,Nitish Rana,T Natarajan,"T Natarajan to Nitish Rana, no run,                           Wicket - c Washington Sundar b T Natarajan batsmen out 75(41)"
107,2,16.4,1,Shardul Thakur,T Natarajan,"T Natarajan to Shardul Thakur, 1 run,"
108,2,16.5,1,Rinku Singh,T Natarajan,"T Natarajan to Rinku Singh, 1 run,"
109,2,16.6,4,Shardul Thakur,T Natarajan,"T Natarajan to Shardul Thakur, Four,"
110,2,17.1,1wd,Rinku Singh,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Rinku Singh, 1 wide,"
111,2,17.1,1,Rinku Singh,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Rinku Singh, 1 run,"
112,2,17.2,4,Shardul Thakur,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shardul Thakur, Four,"
113,2,17.3,0,Shardul Thakur,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shardul Thakur, no run,"
114,2,17.4,1,Shardul Thakur,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shardul Thakur, 1 run,"
115,2,17.5,1,Rinku Singh,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Rinku Singh, 1 run,"
116,2,17.6,2,Shardul Thakur,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shardul Thakur, 2 runs,"
117,2,18.1,2,Rinku Singh,T Natarajan,"T Natarajan to Rinku Singh, 2 runs,"
118,2,18.2,4,Rinku Singh,T Natarajan,"T Natarajan to Rinku Singh, Four,"
119,2,18.3,2,Rinku Singh,T Natarajan,"T Natarajan to Rinku Singh, 2 runs,"
120,2,18.4,0,Rinku Singh,T Natarajan,"T Natarajan to Rinku Singh, no run,"
121,2,18.5,4,Rinku Singh,T Natarajan,"T Natarajan to Rinku Singh, Four,"
122,2,18.6,4,Rinku Singh,T Natarajan,"T Natarajan to Rinku Singh, Four,"
123,2,19.1,w,Shardul Thakur,Umran Malik,"Umran Malik to Shardul Thakur, no run,                           Wicket - c Washington Sundar b Umran Malik batsmen out 12(7)"
124,2,19.2,1,Umesh Yadav,Umran Malik,"Umran Malik to Umesh Yadav, 1 run,"
125,2,19.3,0,Rinku Singh,Umran Malik,"Umran Malik to Rinku Singh, no run,"
126,2,19.4,0,Rinku Singh,Umran Malik,"Umran Malik to Rinku Singh, no run,"
127,2,19.5,6,Rinku Singh,Umran Malik,"Umran Malik to Rinku Singh, Six,"
128,2,19.6,1,Rinku Singh,Umran Malik,"Umran Malik to Rinku Singh, 1 run,"
