ballnumber,inningno,over,outcome,batter,bowler,comment
79,1,12.5,1,Riyan Parag,Axar Patel,"Axar Patel to Riyan Parag, 1 run,"
80,1,12.6,1,Jos Buttler,Axar Patel,"Axar Patel to Jos Buttler, 1 run,"
81,1,13.1,1,Jos Buttler,Rovman Powell,"Rovman Powell to Jos Buttler, 1 run,"
82,1,13.2,1wd,Riyan Parag,Rovman Powell,"Rovman Powell to Riyan Parag, 1 wide,"
83,1,13.2,0,Riyan Parag,Rovman Powell,"Rovman Powell to Riyan Parag, no run,"
84,1,13.3,1,Riyan Parag,Rovman Powell,"Rovman Powell to Riyan Parag, 1 run,"
85,1,13.4,1,Jos Buttler,Rovman Powell,"Rovman Powell to Jos Buttler, 1 run,"
86,1,13.5,w,Riyan Parag,Rovman Powell,"Rovman Powell to Riyan Parag, no run,                           Wicket - b Rovman Powell batsmen out 7(11)"
87,1,13.6,0,Shimron Hetmyer,Rovman Powell,"Rovman Powell to Shimron Hetmyer, no run,"
88,1,14.1,0,Jos Buttler,Kuldeep Yadav,"Kuldeep Yadav to Jos Buttler, no run,"
89,1,14.2,2,Jos Buttler,Kuldeep Yadav,"Kuldeep Yadav to Jos Buttler, 2 runs,"
90,1,14.3,0,Jos Buttler,Kuldeep Yadav,"Kuldeep Yadav to Jos Buttler, no run,"
91,1,14.4,1,Jos Buttler,Kuldeep Yadav,"Kuldeep Yadav to Jos Buttler, 1 run,"
92,1,14.5,0,Shimron Hetmyer,Kuldeep Yadav,"Kuldeep Yadav to Shimron Hetmyer, no run,"
93,1,14.6,1,Shimron Hetmyer,Kuldeep Yadav,"Kuldeep Yadav to Shimron Hetmyer, 1 run,"
94,1,15.1,1,Shimron Hetmyer,Mukesh Kumar,"Mukesh Kumar to Shimron Hetmyer, 1 run,"
95,1,15.2,1lb,Jos Buttler,Mukesh Kumar,"Mukesh Kumar to Jos Buttler, 1 leg bye,"
96,1,15.3,1,Shimron Hetmyer,Mukesh Kumar,"Mukesh Kumar to Shimron Hetmyer, 1 run,"
97,1,15.4,2,Jos Buttler,Mukesh Kumar,"Mukesh Kumar to Jos Buttler, 2 runs,"
98,1,15.5,4,Jos Buttler,Mukesh Kumar,"Mukesh Kumar to Jos Buttler, Four,"
99,1,15.6,4,Jos Buttler,Mukesh Kumar,"Mukesh Kumar to Jos Buttler, Four,"
100,1,16.1,1nb,Shimron Hetmyer,Rovman Powell,"Rovman Powell to Shimron Hetmyer, 1 no ball,"
101,1,16.1,1,Shimron Hetmyer,Rovman Powell,"Rovman Powell to Shimron Hetmyer, 1 run,"
102,1,16.2,1,Jos Buttler,Rovman Powell,"Rovman Powell to Jos Buttler, 1 run,"
103,1,16.3,6,Shimron Hetmyer,Rovman Powell,"Rovman Powell to Shimron Hetmyer, Six,"
104,1,16.4,4,Shimron Hetmyer,Rovman Powell,"Rovman Powell to Shimron Hetmyer, Four,"
105,1,16.5,0,Shimron Hetmyer,Rovman Powell,"Rovman Powell to Shimron Hetmyer, no run,"
106,1,16.6,1,Shimron Hetmyer,Rovman Powell,"Rovman Powell to Shimron Hetmyer, 1 run,"
107,1,17.1,0,Shimron Hetmyer,Anrich Nortje,"Anrich Nortje to Shimron Hetmyer, no run,"
108,1,17.2,1,Shimron Hetmyer,Anrich Nortje,"Anrich Nortje to Shimron Hetmyer, 1 run,"
109,1,17.3,4,Jos Buttler,Anrich Nortje,"Anrich Nortje to Jos Buttler, Four,"
110,1,17.4,2,Jos Buttler,Anrich Nortje,"Anrich Nortje to Jos Buttler, 2 runs,"
111,1,17.5,0,Jos Buttler,Anrich Nortje,"Anrich Nortje to Jos Buttler, no run,"
112,1,17.6,4,Jos Buttler,Anrich Nortje,"Anrich Nortje to Jos Buttler, Four,"
113,1,18.1,6,Shimron Hetmyer,Mukesh Kumar,"Mukesh Kumar to Shimron Hetmyer, Six,"
114,1,18.2,1,Shimron Hetmyer,Mukesh Kumar,"Mukesh Kumar to Shimron Hetmyer, 1 run,"
115,1,18.3,w,Jos Buttler,Mukesh Kumar,"Mukesh Kumar to Jos Buttler, no run,                           Wicket - c &amp; b Mukesh Kumar batsmen out 79(51)"
116,1,18.4,6,Dhruv Jurel,Mukesh Kumar,"Mukesh Kumar to Dhruv Jurel, Six,"
117,1,18.5,1,Dhruv Jurel,Mukesh Kumar,"Mukesh Kumar to Dhruv Jurel, 1 run,"
118,1,18.6,1,Shimron Hetmyer,Mukesh Kumar,"Mukesh Kumar to Shimron Hetmyer, 1 run,"
119,1,19.1,6,Shimron Hetmyer,Anrich Nortje,"Anrich Nortje to Shimron Hetmyer, Six,"
120,1,19.2,1,Shimron Hetmyer,Anrich Nortje,"Anrich Nortje to Shimron Hetmyer, 1 run,"
121,1,19.3,1,Dhruv Jurel,Anrich Nortje,"Anrich Nortje to Dhruv Jurel, 1 run,"
122,1,19.4,6,Shimron Hetmyer,Anrich Nortje,"Anrich Nortje to Shimron Hetmyer, Six,"
123,1,19.5,2,Shimron Hetmyer,Anrich Nortje,"Anrich Nortje to Shimron Hetmyer, 2 runs,"
124,1,19.6,0,Shimron Hetmyer,Anrich Nortje,"Anrich Nortje to Shimron Hetmyer, no run,"
1,2,0.1,0,Prithvi Shaw,Trent Boult,"Trent Boult to Prithvi Shaw, no run,"
2,2,0.2,0,Prithvi Shaw,Trent Boult,"Trent Boult to Prithvi Shaw, no run,"
3,2,0.3,w,Prithvi Shaw,Trent Boult,"Trent Boult to Prithvi Shaw, no run,                           Wicket - c SV Samson b Trent Boult batsmen out 0(3)"
4,2,0.4,w,Manish Pandey,Trent Boult,"Trent Boult to Manish Pandey, no run,                           Wicket - lbw b Trent Boult batsmen out 0(1)"
5,2,0.5,0,Rilee Rossouw,Trent Boult,"Trent Boult to Rilee Rossouw, no run,"
6,2,0.6,0,Rilee Rossouw,Trent Boult,"Trent Boult to Rilee Rossouw, no run,"
7,2,1.1,1wd,David Warner,Sandeep Sharma,"Sandeep Sharma to David Warner, 1 wide,"
8,2,1.1,0,David Warner,Sandeep Sharma,"Sandeep Sharma to David Warner, no run,"
9,2,1.2,0,David Warner,Sandeep Sharma,"Sandeep Sharma to David Warner, no run,"
10,2,1.3,0,David Warner,Sandeep Sharma,"Sandeep Sharma to David Warner, no run,"
11,2,1.4,0,David Warner,Sandeep Sharma,"Sandeep Sharma to David Warner, no run,"
12,2,1.5,4,David Warner,Sandeep Sharma,"Sandeep Sharma to David Warner, Four,"
13,2,1.6,0,David Warner,Sandeep Sharma,"Sandeep Sharma to David Warner, no run,"
14,2,2.1,4,Rilee Rossouw,Trent Boult,"Trent Boult to Rilee Rossouw, Four,"
15,2,2.2,1,Rilee Rossouw,Trent Boult,"Trent Boult to Rilee Rossouw, 1 run,"
16,2,2.3,4,David Warner,Trent Boult,"Trent Boult to David Warner, Four,"
17,2,2.4,0,David Warner,Trent Boult,"Trent Boult to David Warner, no run,"
18,2,2.5,0,David Warner,Trent Boult,"Trent Boult to David Warner, no run,"
19,2,2.6,0,David Warner,Trent Boult,"Trent Boult to David Warner, no run,"
20,2,3.1,0,Rilee Rossouw,Ravichandran Ashwin,"Ravichandran Ashwin to Rilee Rossouw, no run,"
21,2,3.2,0,Rilee Rossouw,Ravichandran Ashwin,"Ravichandran Ashwin to Rilee Rossouw, no run,"
22,2,3.3,1,Rilee Rossouw,Ravichandran Ashwin,"Ravichandran Ashwin to Rilee Rossouw, 1 run,"
23,2,3.4,4,David Warner,Ravichandran Ashwin,"Ravichandran Ashwin to David Warner, Four,"
24,2,3.5,1,David Warner,Ravichandran Ashwin,"Ravichandran Ashwin to David Warner, 1 run,"
25,2,3.6,1,Rilee Rossouw,Ravichandran Ashwin,"Ravichandran Ashwin to Rilee Rossouw, 1 run,"
26,2,4.1,1,Rilee Rossouw,Jason Holder,"Jason Holder to Rilee Rossouw, 1 run,"
27,2,4.2,4,David Warner,Jason Holder,"Jason Holder to David Warner, Four,"
28,2,4.3,0,David Warner,Jason Holder,"Jason Holder to David Warner, no run,"
29,2,4.4,0,David Warner,Jason Holder,"Jason Holder to David Warner, no run,"
30,2,4.5,1,David Warner,Jason Holder,"Jason Holder to David Warner, 1 run,"
31,2,4.6,1wd,Rilee Rossouw,Jason Holder,"Jason Holder to Rilee Rossouw, 1 wide,"
32,2,4.6,4,Rilee Rossouw,Jason Holder,"Jason Holder to Rilee Rossouw, Four,"
33,2,5.1,0,David Warner,Ravichandran Ashwin,"Ravichandran Ashwin to David Warner, no run,"
34,2,5.2,1wd,David Warner,Ravichandran Ashwin,"Ravichandran Ashwin to David Warner, 1 wide,"
35,2,5.2,1,David Warner,Ravichandran Ashwin,"Ravichandran Ashwin to David Warner, 1 run,"
36,2,5.3,2,Rilee Rossouw,Ravichandran Ashwin,"Ravichandran Ashwin to Rilee Rossouw, 2 runs,"
37,2,5.4,w,Rilee Rossouw,Ravichandran Ashwin,"Ravichandran Ashwin to Rilee Rossouw, no run,                           Wicket - c Yashasvi Jaiswal b Ravichandran Ashwin batsmen out 14(12)"
38,2,5.5,0,Lalit Yadav,Ravichandran Ashwin,"Ravichandran Ashwin to Lalit Yadav, no run,"
39,2,5.6,2,Lalit Yadav,Ravichandran Ashwin,"Ravichandran Ashwin to Lalit Yadav, 2 runs,"
40,2,6.1,1,David Warner,Yuzvendra Chahal,"Yuzvendra Chahal to David Warner, 1 run,"
41,2,6.2,0,Lalit Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Lalit Yadav, no run,"
42,2,6.3,0,Lalit Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Lalit Yadav, no run,"
43,2,6.4,1,Lalit Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Lalit Yadav, 1 run,"
44,2,6.5,1,David Warner,Yuzvendra Chahal,"Yuzvendra Chahal to David Warner, 1 run,"
45,2,6.6,1,Lalit Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Lalit Yadav, 1 run,"
46,2,7.1,1,Lalit Yadav,Sandeep Sharma,"Sandeep Sharma to Lalit Yadav, 1 run,"
47,2,7.2,1,David Warner,Sandeep Sharma,"Sandeep Sharma to David Warner, 1 run,"
48,2,7.3,1,Lalit Yadav,Sandeep Sharma,"Sandeep Sharma to Lalit Yadav, 1 run,"
49,2,7.4,1,David Warner,Sandeep Sharma,"Sandeep Sharma to David Warner, 1 run,"
50,2,7.5,1,Lalit Yadav,Sandeep Sharma,"Sandeep Sharma to Lalit Yadav, 1 run,"
51,2,7.6,1,David Warner,Sandeep Sharma,"Sandeep Sharma to David Warner, 1 run,"
52,2,8.1,1,David Warner,Trent Boult,"Trent Boult to David Warner, 1 run,"
53,2,8.2,1,Lalit Yadav,Trent Boult,"Trent Boult to Lalit Yadav, 1 run,"
54,2,8.3,4,David Warner,Trent Boult,"Trent Boult to David Warner, Four,"
55,2,8.4,1,David Warner,Trent Boult,"Trent Boult to David Warner, 1 run,"
56,2,8.5,4,Lalit Yadav,Trent Boult,"Trent Boult to Lalit Yadav, Four,"
57,2,8.6,2,Lalit Yadav,Trent Boult,"Trent Boult to Lalit Yadav, 2 runs,"
58,2,9.1,1,David Warner,Ravichandran Ashwin,"Ravichandran Ashwin to David Warner, 1 run,"
59,2,9.2,1,Lalit Yadav,Ravichandran Ashwin,"Ravichandran Ashwin to Lalit Yadav, 1 run,"
60,2,9.3,1,David Warner,Ravichandran Ashwin,"Ravichandran Ashwin to David Warner, 1 run,"
61,2,9.4,1,Lalit Yadav,Ravichandran Ashwin,"Ravichandran Ashwin to Lalit Yadav, 1 run,"
62,2,9.5,1wd,David Warner,Ravichandran Ashwin,"Ravichandran Ashwin to David Warner, 1 wide,"
63,2,9.5,0,David Warner,Ravichandran Ashwin,"Ravichandran Ashwin to David Warner, no run,"
64,2,9.6,1wd,David Warner,Ravichandran Ashwin,"Ravichandran Ashwin to David Warner, 1 wide,"
65,2,9.6,1,David Warner,Ravichandran Ashwin,"Ravichandran Ashwin to David Warner, 1 run,"
66,2,10.1,2,David Warner,Yuzvendra Chahal,"Yuzvendra Chahal to David Warner, 2 runs,"
67,2,10.2,1,David Warner,Yuzvendra Chahal,"Yuzvendra Chahal to David Warner, 1 run,"
68,2,10.3,4,Lalit Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Lalit Yadav, Four,"
69,2,10.4,1wd,Lalit Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Lalit Yadav, 1 wide,"
70,2,10.4,4,Lalit Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Lalit Yadav, Four,"
71,2,10.5,1,Lalit Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Lalit Yadav, 1 run,"
72,2,10.6,2,David Warner,Yuzvendra Chahal,"Yuzvendra Chahal to David Warner, 2 runs,"
73,2,11.1,4,Lalit Yadav,Jason Holder,"Jason Holder to Lalit Yadav, Four,"
74,2,11.2,1,Lalit Yadav,Jason Holder,"Jason Holder to Lalit Yadav, 1 run,"
75,2,11.3,1,David Warner,Jason Holder,"Jason Holder to David Warner, 1 run,"
76,2,11.4,2,Lalit Yadav,Jason Holder,"Jason Holder to Lalit Yadav, 2 runs,"
77,2,11.5,1,Lalit Yadav,Jason Holder,"Jason Holder to Lalit Yadav, 1 run,"
78,2,11.6,1,David Warner,Jason Holder,"Jason Holder to David Warner, 1 run,"
79,2,12.1,1,David Warner,Trent Boult,"Trent Boult to David Warner, 1 run,"
80,2,12.2,1,Lalit Yadav,Trent Boult,"Trent Boult to Lalit Yadav, 1 run,"
81,2,12.3,0,David Warner,Trent Boult,"Trent Boult to David Warner, no run,"
82,2,12.4,1,David Warner,Trent Boult,"Trent Boult to David Warner, 1 run,"
83,2,12.5,4,Lalit Yadav,Trent Boult,"Trent Boult to Lalit Yadav, Four,"
84,2,12.6,w,Lalit Yadav,Trent Boult,"Trent Boult to Lalit Yadav, no run,                           Wicket - b Trent Boult batsmen out 38(24)"
85,2,13.1,1,David Warner,Sandeep Sharma,"Sandeep Sharma to David Warner, 1 run,"
86,2,13.2,0,Axar Patel,Sandeep Sharma,"Sandeep Sharma to Axar Patel, no run,"
87,2,13.3,0,Axar Patel,Sandeep Sharma,"Sandeep Sharma to Axar Patel, no run,"
88,2,13.4,1,Axar Patel,Sandeep Sharma,"Sandeep Sharma to Axar Patel, 1 run,"
89,2,13.5,0,David Warner,Sandeep Sharma,"Sandeep Sharma to David Warner, no run,"
90,2,13.6,4,David Warner,Sandeep Sharma,"Sandeep Sharma to David Warner, Four,"
91,2,14.1,1lb,Axar Patel,Yuzvendra Chahal,"Yuzvendra Chahal to Axar Patel, 1 leg bye,"
92,2,14.2,1,David Warner,Yuzvendra Chahal,"Yuzvendra Chahal to David Warner, 1 run,"
93,2,14.3,1,Axar Patel,Yuzvendra Chahal,"Yuzvendra Chahal to Axar Patel, 1 run,"
94,2,14.4,1,David Warner,Yuzvendra Chahal,"Yuzvendra Chahal to David Warner, 1 run,"
95,2,14.5,1wd,Axar Patel,Yuzvendra Chahal,"Yuzvendra Chahal to Axar Patel, 1 wide,"
96,2,14.5,w,Axar Patel,Yuzvendra Chahal,"Yuzvendra Chahal to Axar Patel, no run,                           Wicket - st SV Samson b Yuzvendra Chahal batsmen out 2(6)"
97,2,14.6,2,Rovman Powell,Yuzvendra Chahal,"Yuzvendra Chahal to Rovman Powell, 2 runs,"
98,2,15.1,4,David Warner,Ravichandran Ashwin,"Ravichandran Ashwin to David Warner, Four,"
99,2,15.2,1,David Warner,Ravichandran Ashwin,"Ravichandran Ashwin to David Warner, 1 run,"
100,2,15.3,w,Rovman Powell,Ravichandran Ashwin,"Ravichandran Ashwin to Rovman Powell, no run,                           Wicket - c Shimron Hetmyer b Ravichandran Ashwin batsmen out 2(2)"
101,2,15.4,0,Abishek Porel,Ravichandran Ashwin,"Ravichandran Ashwin to Abishek Porel, no run,"
102,2,15.5,0,Abishek Porel,Ravichandran Ashwin,"Ravichandran Ashwin to Abishek Porel, no run,"
103,2,15.6,0,Abishek Porel,Ravichandran Ashwin,"Ravichandran Ashwin to Abishek Porel, no run,"
104,2,16.1,3,David Warner,Murugan Ashwin,"Murugan Ashwin to David Warner, 3 runs,"
105,2,16.2,1,Abishek Porel,Murugan Ashwin,"Murugan Ashwin to Abishek Porel, 1 run,"
106,2,16.3,2,David Warner,Murugan Ashwin,"Murugan Ashwin to David Warner, 2 runs,"
107,2,16.4,2,David Warner,Murugan Ashwin,"Murugan Ashwin to David Warner, 2 runs,"
108,2,16.5,1nb,David Warner,Murugan Ashwin,"Murugan Ashwin to David Warner, 1 no ball,"
109,2,16.5,1,David Warner,Murugan Ashwin,"Murugan Ashwin to David Warner, 1 run,"
110,2,16.6,1,Abishek Porel,Murugan Ashwin,"Murugan Ashwin to Abishek Porel, 1 run,"
111,2,17.1,1lb,Abishek Porel,Jason Holder,"Jason Holder to Abishek Porel, 1 leg bye,"
112,2,17.2,1,David Warner,Jason Holder,"Jason Holder to David Warner, 1 run,"
113,2,17.3,1,Abishek Porel,Jason Holder,"Jason Holder to Abishek Porel, 1 run,"
114,2,17.4,0,David Warner,Jason Holder,"Jason Holder to David Warner, no run,"
115,2,17.5,1,David Warner,Jason Holder,"Jason Holder to David Warner, 1 run,"
116,2,17.6,4,Abishek Porel,Jason Holder,"Jason Holder to Abishek Porel, Four,"
117,2,18.1,1,David Warner,Yuzvendra Chahal,"Yuzvendra Chahal to David Warner, 1 run,"
118,2,18.2,w,Abishek Porel,Yuzvendra Chahal,"Yuzvendra Chahal to Abishek Porel, no run,                           Wicket - c Shimron Hetmyer b Yuzvendra Chahal batsmen out 7(9)"
119,2,18.3,0,Kuldeep Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Kuldeep Yadav, no run,"
120,2,18.4,0,Kuldeep Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Kuldeep Yadav, no run,"
121,2,18.5,1,Kuldeep Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Kuldeep Yadav, 1 run,"
122,2,18.6,w,David Warner,Yuzvendra Chahal,"Yuzvendra Chahal to David Warner, no run,                           Wicket - lbw b Yuzvendra Chahal batsmen out 65(55)"
123,2,19.1,1,Kuldeep Yadav,Sandeep Sharma,"Sandeep Sharma to Kuldeep Yadav, 1 run,"
124,2,19.2,w,Anrich Nortje,Sandeep Sharma,"Sandeep Sharma to Anrich Nortje, no run,                           Wicket - b Sandeep Sharma batsmen out 0(1)"
125,2,19.3,1,Mukesh Kumar,Sandeep Sharma,"Sandeep Sharma to Mukesh Kumar, 1 run,"
126,2,19.4,0,Kuldeep Yadav,Sandeep Sharma,"Sandeep Sharma to Kuldeep Yadav, no run,"
127,2,19.5,0,Kuldeep Yadav,Sandeep Sharma,"Sandeep Sharma to Kuldeep Yadav, no run,"
128,2,19.6,1,Kuldeep Yadav,Sandeep Sharma,"Sandeep Sharma to Kuldeep Yadav, 1 run,"
