ballnumber,inningno,over,outcome,batter,bowler,comment
48,1,7.1,1,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 1 run,"
49,1,7.2,0,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, no run,"
50,1,7.3,1,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, 1 run,"
51,1,7.4,4,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, Four,"
52,1,7.5,0,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, no run,"
53,1,7.6,0,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, no run,"
54,1,8.1,1,Shubman Gill,Varun Chakravarthy,"Varun Chakravarthy to Shubman Gill, 1 run,"
55,1,8.2,1,Sai Sudharsan,Varun Chakravarthy,"Varun Chakravarthy to Sai Sudharsan, 1 run,"
56,1,8.3,1,Shubman Gill,Varun Chakravarthy,"Varun Chakravarthy to Shubman Gill, 1 run,"
57,1,8.4,1,Sai Sudharsan,Varun Chakravarthy,"Varun Chakravarthy to Sai Sudharsan, 1 run,"
58,1,8.5,1,Shubman Gill,Varun Chakravarthy,"Varun Chakravarthy to Shubman Gill, 1 run,"
59,1,8.6,6,Sai Sudharsan,Varun Chakravarthy,"Varun Chakravarthy to Sai Sudharsan, Six,"
60,1,9.1,0,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, no run,"
61,1,9.2,4,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, Four,"
62,1,9.3,1wd,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, 1 wide,"
63,1,9.3,1,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, 1 run,"
64,1,9.4,1,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 1 run,"
65,1,9.5,1,Shubman Gill,Suyash Sharma,"Suyash Sharma to Shubman Gill, 1 run,"
66,1,9.6,1,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 1 run,"
67,1,10.1,0,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, no run,"
68,1,10.2,0,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, no run,"
69,1,10.3,1,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, 1 run,"
70,1,10.4,0,Shubman Gill,Lockie Ferguson,"Lockie Ferguson to Shubman Gill, no run,"
71,1,10.5,1,Shubman Gill,Lockie Ferguson,"Lockie Ferguson to Shubman Gill, 1 run,"
72,1,10.6,1,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, 1 run,"
73,1,11.1,6,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, Six,"
74,1,11.2,1,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, 1 run,"
75,1,11.3,2,Shubman Gill,Sunil Narine,"Sunil Narine to Shubman Gill, 2 runs,"
76,1,11.4,w,Shubman Gill,Sunil Narine,"Sunil Narine to Shubman Gill, no run,                           Wicket - c UT Yadav b SP Narine batsmen out 39(31)"
77,1,11.5,0,Abhinav Manohar,Sunil Narine,"Sunil Narine to Abhinav Manohar, no run,"
78,1,11.6,1,Abhinav Manohar,Sunil Narine,"Sunil Narine to Abhinav Manohar, 1 run,"
79,1,12.1,4,Abhinav Manohar,Umesh Yadav,"Umesh Yadav to Abhinav Manohar, Four,"
80,1,12.2,4,Abhinav Manohar,Umesh Yadav,"Umesh Yadav to Abhinav Manohar, Four,"
81,1,12.3,4,Abhinav Manohar,Umesh Yadav,"Umesh Yadav to Abhinav Manohar, Four,"
82,1,12.4,0,Abhinav Manohar,Umesh Yadav,"Umesh Yadav to Abhinav Manohar, no run,"
83,1,12.5,1,Abhinav Manohar,Umesh Yadav,"Umesh Yadav to Abhinav Manohar, 1 run,"
84,1,12.6,1,Sai Sudharsan,Umesh Yadav,"Umesh Yadav to Sai Sudharsan, 1 run,"
85,1,13.1,0,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, no run,"
86,1,13.2,3,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 3 runs,"
87,1,13.3,w,Abhinav Manohar,Suyash Sharma,"Suyash Sharma to Abhinav Manohar, no run,                           Wicket - b Suyash Sharma batsmen out 14(8)"
88,1,13.4,1,Vijay Shankar,Suyash Sharma,"Suyash Sharma to Vijay Shankar, 1 run,"
89,1,13.5,2,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 2 runs,"
90,1,13.6,2,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 2 runs,"
91,1,14.1,1,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, 1 run,"
92,1,14.2,4,Sai Sudharsan,Shardul Thakur,"Shardul Thakur to Sai Sudharsan, Four,"
93,1,14.3,0,Sai Sudharsan,Shardul Thakur,"Shardul Thakur to Sai Sudharsan, no run,"
94,1,14.4,2,Sai Sudharsan,Shardul Thakur,"Shardul Thakur to Sai Sudharsan, 2 runs,"
95,1,14.5,1,Sai Sudharsan,Shardul Thakur,"Shardul Thakur to Sai Sudharsan, 1 run,"
96,1,14.6,1,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, 1 run,"
97,1,15.1,2,Vijay Shankar,Suyash Sharma,"Suyash Sharma to Vijay Shankar, 2 runs,"
98,1,15.2,2,Vijay Shankar,Suyash Sharma,"Suyash Sharma to Vijay Shankar, 2 runs,"
99,1,15.3,4,Vijay Shankar,Suyash Sharma,"Suyash Sharma to Vijay Shankar, Four,"
100,1,15.4,2,Vijay Shankar,Suyash Sharma,"Suyash Sharma to Vijay Shankar, 2 runs,"
101,1,15.5,1,Vijay Shankar,Suyash Sharma,"Suyash Sharma to Vijay Shankar, 1 run,"
102,1,15.6,1,Sai Sudharsan,Suyash Sharma,"Suyash Sharma to Sai Sudharsan, 1 run,"
103,1,16.1,2,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, 2 runs,"
104,1,16.2,1,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, 1 run,"
105,1,16.3,1,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, 1 run,"
106,1,16.4,1,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, 1 run,"
107,1,16.5,1,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, 1 run,"
108,1,16.6,1,Sai Sudharsan,Lockie Ferguson,"Lockie Ferguson to Sai Sudharsan, 1 run,"
109,1,17.1,1,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, 1 run,"
110,1,17.2,1,Vijay Shankar,Sunil Narine,"Sunil Narine to Vijay Shankar, 1 run,"
111,1,17.3,w,Sai Sudharsan,Sunil Narine,"Sunil Narine to Sai Sudharsan, no run,                           Wicket - c (sub AS Roy) b SP Narine batsmen out 53(38)"
112,1,17.4,1,David Miller,Sunil Narine,"Sunil Narine to David Miller, 1 run,"
113,1,17.5,4,Vijay Shankar,Sunil Narine,"Sunil Narine to Vijay Shankar, Four,"
114,1,17.6,1,Vijay Shankar,Sunil Narine,"Sunil Narine to Vijay Shankar, 1 run,"
115,1,18.1,5nb,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, 5 no ball,"
116,1,18.1,2,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, 2 runs,"
117,1,18.2,6,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, Six,"
118,1,18.3,4,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, Four,"
119,1,18.4,1,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, 1 run,"
120,1,18.5,1lb,David Miller,Lockie Ferguson,"Lockie Ferguson to David Miller, 1 leg bye,"
121,1,18.6,6,Vijay Shankar,Lockie Ferguson,"Lockie Ferguson to Vijay Shankar, Six,"
122,1,19.1,1,David Miller,Shardul Thakur,"Shardul Thakur to David Miller, 1 run,"
123,1,19.2,0,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, no run,"
124,1,19.3,6,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, Six,"
125,1,19.4,6,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, Six,"
126,1,19.5,6,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, Six,"
127,1,19.6,1lb,Vijay Shankar,Shardul Thakur,"Shardul Thakur to Vijay Shankar, 1 leg bye,"
1,2,0.1,0,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, no run,"
2,2,0.2,0,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, no run,"
3,2,0.3,0,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, no run,"
4,2,0.4,0,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, no run,"
5,2,0.5,2,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, 2 runs,"
6,2,0.6,0,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, no run,"
7,2,1.1,0,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, no run,"
8,2,1.2,4,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, Four,"
9,2,1.3,1,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, 1 run,"
10,2,1.4,6,Rahmanullah Gurbaz,Josh Little,"Josh Little to Rahmanullah Gurbaz, Six,"
11,2,1.5,0,Rahmanullah Gurbaz,Josh Little,"Josh Little to Rahmanullah Gurbaz, no run,"
12,2,1.6,1,Rahmanullah Gurbaz,Josh Little,"Josh Little to Rahmanullah Gurbaz, 1 run,"
13,2,2.1,4,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, Four,"
14,2,2.2,2,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, 2 runs,"
15,2,2.3,w,Rahmanullah Gurbaz,Mohammed Shami,"Mohammed Shami to Rahmanullah Gurbaz, no run,                           Wicket - c Yash Dayal b M Shami batsmen out 15(12)"
16,2,2.4,0,Venkatesh Iyer,Mohammed Shami,"Mohammed Shami to Venkatesh Iyer, no run,"
17,2,2.5,6,Venkatesh Iyer,Mohammed Shami,"Mohammed Shami to Venkatesh Iyer, Six,"
18,2,2.6,0,Venkatesh Iyer,Mohammed Shami,"Mohammed Shami to Venkatesh Iyer, no run,"
19,2,3.1,1,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, 1 run,"
20,2,3.2,1,Venkatesh Iyer,Josh Little,"Josh Little to Venkatesh Iyer, 1 run,"
21,2,3.3,0,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, no run,"
22,2,3.4,0,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, no run,"
23,2,3.5,0,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, no run,"
24,2,3.6,w,Narayan Jagadeesan,Josh Little,"Josh Little to Narayan Jagadeesan, no run,                           Wicket - c A Manohar b Josh Little batsmen out 6(8)"
25,2,4.1,0,Venkatesh Iyer,Mohammed Shami,"Mohammed Shami to Venkatesh Iyer, no run,"
26,2,4.2,1,Venkatesh Iyer,Mohammed Shami,"Mohammed Shami to Venkatesh Iyer, 1 run,"
27,2,4.3,1,Nitish Rana,Mohammed Shami,"Mohammed Shami to Nitish Rana, 1 run,"
28,2,4.4,4,Venkatesh Iyer,Mohammed Shami,"Mohammed Shami to Venkatesh Iyer, Four,"
29,2,4.5,1,Venkatesh Iyer,Mohammed Shami,"Mohammed Shami to Venkatesh Iyer, 1 run,"
30,2,4.6,2,Nitish Rana,Mohammed Shami,"Mohammed Shami to Nitish Rana, 2 runs,"
31,2,5.1,0,Venkatesh Iyer,Alzarri Joseph,"Alzarri Joseph to Venkatesh Iyer, no run,"
32,2,5.2,4,Venkatesh Iyer,Alzarri Joseph,"Alzarri Joseph to Venkatesh Iyer, Four,"
33,2,5.3,0,Venkatesh Iyer,Alzarri Joseph,"Alzarri Joseph to Venkatesh Iyer, no run,"
34,2,5.4,1,Venkatesh Iyer,Alzarri Joseph,"Alzarri Joseph to Venkatesh Iyer, 1 run,"
35,2,5.5,1lb,Nitish Rana,Alzarri Joseph,"Alzarri Joseph to Nitish Rana, 1 leg bye,"
36,2,5.6,0,Venkatesh Iyer,Alzarri Joseph,"Alzarri Joseph to Venkatesh Iyer, no run,"
37,2,6.1,1,Nitish Rana,Yash Dayal,"Yash Dayal to Nitish Rana, 1 run,"
38,2,6.2,4,Venkatesh Iyer,Yash Dayal,"Yash Dayal to Venkatesh Iyer, Four,"
39,2,6.3,6,Venkatesh Iyer,Yash Dayal,"Yash Dayal to Venkatesh Iyer, Six,"
40,2,6.4,1,Venkatesh Iyer,Yash Dayal,"Yash Dayal to Venkatesh Iyer, 1 run,"
41,2,6.5,0,Nitish Rana,Yash Dayal,"Yash Dayal to Nitish Rana, no run,"
42,2,6.6,1,Nitish Rana,Yash Dayal,"Yash Dayal to Nitish Rana, 1 run,"
43,2,7.1,0,Nitish Rana,Alzarri Joseph,"Alzarri Joseph to Nitish Rana, no run,"
44,2,7.2,0,Nitish Rana,Alzarri Joseph,"Alzarri Joseph to Nitish Rana, no run,"
45,2,7.3,6,Nitish Rana,Alzarri Joseph,"Alzarri Joseph to Nitish Rana, Six,"
46,2,7.4,0,Nitish Rana,Alzarri Joseph,"Alzarri Joseph to Nitish Rana, no run,"
47,2,7.5,0,Nitish Rana,Alzarri Joseph,"Alzarri Joseph to Nitish Rana, no run,"
48,2,7.6,6,Nitish Rana,Alzarri Joseph,"Alzarri Joseph to Nitish Rana, Six,"
49,2,8.1,2,Venkatesh Iyer,Rashid Khan,"Rashid Khan to Venkatesh Iyer, 2 runs,"
50,2,8.2,1,Venkatesh Iyer,Rashid Khan,"Rashid Khan to Venkatesh Iyer, 1 run,"
51,2,8.3,1,Nitish Rana,Rashid Khan,"Rashid Khan to Nitish Rana, 1 run,"
52,2,8.4,1,Venkatesh Iyer,Rashid Khan,"Rashid Khan to Venkatesh Iyer, 1 run,"
53,2,8.5,4,Nitish Rana,Rashid Khan,"Rashid Khan to Nitish Rana, Four,"
54,2,8.6,1,Nitish Rana,Rashid Khan,"Rashid Khan to Nitish Rana, 1 run,"
55,2,9.1,1,Nitish Rana,Yash Dayal,"Yash Dayal to Nitish Rana, 1 run,"
56,2,9.2,4,Venkatesh Iyer,Yash Dayal,"Yash Dayal to Venkatesh Iyer, Four,"
57,2,9.3,1,Venkatesh Iyer,Yash Dayal,"Yash Dayal to Venkatesh Iyer, 1 run,"
58,2,9.4,0,Nitish Rana,Yash Dayal,"Yash Dayal to Nitish Rana, no run,"
59,2,9.5,1,Nitish Rana,Yash Dayal,"Yash Dayal to Nitish Rana, 1 run,"
60,2,9.6,1,Venkatesh Iyer,Yash Dayal,"Yash Dayal to Venkatesh Iyer, 1 run,"
61,2,10.1,1,Venkatesh Iyer,Rashid Khan,"Rashid Khan to Venkatesh Iyer, 1 run,"
62,2,10.2,0,Nitish Rana,Rashid Khan,"Rashid Khan to Nitish Rana, no run,"
63,2,10.3,1,Nitish Rana,Rashid Khan,"Rashid Khan to Nitish Rana, 1 run,"
64,2,10.4,6,Venkatesh Iyer,Rashid Khan,"Rashid Khan to Venkatesh Iyer, Six,"
65,2,10.5,1,Venkatesh Iyer,Rashid Khan,"Rashid Khan to Venkatesh Iyer, 1 run,"
66,2,10.6,4,Nitish Rana,Rashid Khan,"Rashid Khan to Nitish Rana, Four,"
67,2,11.1,4,Venkatesh Iyer,Yash Dayal,"Yash Dayal to Venkatesh Iyer, Four,"
68,2,11.2,6,Venkatesh Iyer,Yash Dayal,"Yash Dayal to Venkatesh Iyer, Six,"
69,2,11.3,1,Venkatesh Iyer,Yash Dayal,"Yash Dayal to Venkatesh Iyer, 1 run,"
70,2,11.4,0,Nitish Rana,Yash Dayal,"Yash Dayal to Nitish Rana, no run,"
71,2,11.5,0,Nitish Rana,Yash Dayal,"Yash Dayal to Nitish Rana, no run,"
72,2,11.6,6,Nitish Rana,Yash Dayal,"Yash Dayal to Nitish Rana, Six,"
73,2,12.1,1,Venkatesh Iyer,Rashid Khan,"Rashid Khan to Venkatesh Iyer, 1 run,"
74,2,12.2,4,Nitish Rana,Rashid Khan,"Rashid Khan to Nitish Rana, Four,"
75,2,12.3,4,Nitish Rana,Rashid Khan,"Rashid Khan to Nitish Rana, Four,"
76,2,12.4,0,Nitish Rana,Rashid Khan,"Rashid Khan to Nitish Rana, no run,"
77,2,12.5,1,Nitish Rana,Rashid Khan,"Rashid Khan to Nitish Rana, 1 run,"
78,2,12.6,2,Venkatesh Iyer,Rashid Khan,"Rashid Khan to Venkatesh Iyer, 2 runs,"
79,2,13.1,w,Nitish Rana,Alzarri Joseph,"Alzarri Joseph to Nitish Rana, no run,                           Wicket - c M Shami b Alzarri Joseph batsmen out 45(29)"
80,2,13.2,0,Rinku Singh,Alzarri Joseph,"Alzarri Joseph to Rinku Singh, no run,"
81,2,13.3,0,Rinku Singh,Alzarri Joseph,"Alzarri Joseph to Rinku Singh, no run,"
82,2,13.4,1,Rinku Singh,Alzarri Joseph,"Alzarri Joseph to Rinku Singh, 1 run,"
83,2,13.5,2,Venkatesh Iyer,Alzarri Joseph,"Alzarri Joseph to Venkatesh Iyer, 2 runs,"
84,2,13.6,1,Venkatesh Iyer,Alzarri Joseph,"Alzarri Joseph to Venkatesh Iyer, 1 run,"
85,2,14.1,1,Venkatesh Iyer,Josh Little,"Josh Little to Venkatesh Iyer, 1 run,"
86,2,14.2,1,Rinku Singh,Josh Little,"Josh Little to Rinku Singh, 1 run,"
87,2,14.3,1wd,Venkatesh Iyer,Josh Little,"Josh Little to Venkatesh Iyer, 1 wide,"
88,2,14.3,4,Venkatesh Iyer,Josh Little,"Josh Little to Venkatesh Iyer, Four,"
89,2,14.4,0,Venkatesh Iyer,Josh Little,"Josh Little to Venkatesh Iyer, no run,"
90,2,14.5,4,Venkatesh Iyer,Josh Little,"Josh Little to Venkatesh Iyer, Four,"
91,2,14.6,6,Venkatesh Iyer,Josh Little,"Josh Little to Venkatesh Iyer, Six,"
92,2,15.1,0,Rinku Singh,Alzarri Joseph,"Alzarri Joseph to Rinku Singh, no run,"
93,2,15.2,1,Rinku Singh,Alzarri Joseph,"Alzarri Joseph to Rinku Singh, 1 run,"
94,2,15.3,0,Venkatesh Iyer,Alzarri Joseph,"Alzarri Joseph to Venkatesh Iyer, no run,"
95,2,15.4,4,Venkatesh Iyer,Alzarri Joseph,"Alzarri Joseph to Venkatesh Iyer, Four,"
96,2,15.5,w,Venkatesh Iyer,Alzarri Joseph,"Alzarri Joseph to Venkatesh Iyer, no run,                           Wicket - c Shubman Gill b Alzarri Joseph batsmen out 83(40)"
97,2,15.6,1,Andre Russell,Alzarri Joseph,"Alzarri Joseph to Andre Russell, 1 run,"
98,2,16.1,w,Andre Russell,Rashid Khan,"Rashid Khan to Andre Russell, no run,                           Wicket - c (sub KS Bharat) b Rashid Khan batsmen out 1(2)"
99,2,16.2,w,Sunil Narine,Rashid Khan,"Rashid Khan to Sunil Narine, no run,                           Wicket - c (sub J Yadav) b Rashid Khan batsmen out 0(1)"
100,2,16.3,w,Shardul Thakur,Rashid Khan,"Rashid Khan to Shardul Thakur, no run,                           Wicket - lbw b Rashid Khan batsmen out 0(1)"
101,2,16.4,0,Umesh Yadav,Rashid Khan,"Rashid Khan to Umesh Yadav, no run,"
102,2,16.5,1,Umesh Yadav,Rashid Khan,"Rashid Khan to Umesh Yadav, 1 run,"
103,2,16.6,1,Rinku Singh,Rashid Khan,"Rashid Khan to Rinku Singh, 1 run,"
104,2,17.1,0,Rinku Singh,Mohammed Shami,"Mohammed Shami to Rinku Singh, no run,"
105,2,17.2,1,Rinku Singh,Mohammed Shami,"Mohammed Shami to Rinku Singh, 1 run,"
106,2,17.3,1,Umesh Yadav,Mohammed Shami,"Mohammed Shami to Umesh Yadav, 1 run,"
107,2,17.4,1,Rinku Singh,Mohammed Shami,"Mohammed Shami to Rinku Singh, 1 run,"
108,2,17.5,1,Umesh Yadav,Mohammed Shami,"Mohammed Shami to Umesh Yadav, 1 run,"
109,2,17.6,1,Rinku Singh,Mohammed Shami,"Mohammed Shami to Rinku Singh, 1 run,"
110,2,18.1,1wd,Rinku Singh,Josh Little,"Josh Little to Rinku Singh, 1 wide,"
111,2,18.1,1wd,Rinku Singh,Josh Little,"Josh Little to Rinku Singh, 1 wide,"
112,2,18.1,1,Rinku Singh,Josh Little,"Josh Little to Rinku Singh, 1 run,"
113,2,18.2,1,Umesh Yadav,Josh Little,"Josh Little to Umesh Yadav, 1 run,"
114,2,18.3,0,Rinku Singh,Josh Little,"Josh Little to Rinku Singh, no run,"
115,2,18.4,0,Rinku Singh,Josh Little,"Josh Little to Rinku Singh, no run,"
116,2,18.5,6,Rinku Singh,Josh Little,"Josh Little to Rinku Singh, Six,"
117,2,18.6,4,Rinku Singh,Josh Little,"Josh Little to Rinku Singh, Four,"
118,2,19.1,1,Umesh Yadav,Yash Dayal,"Yash Dayal to Umesh Yadav, 1 run,"
119,2,19.2,6,Rinku Singh,Yash Dayal,"Yash Dayal to Rinku Singh, Six,"
120,2,19.3,6,Rinku Singh,Yash Dayal,"Yash Dayal to Rinku Singh, Six,"
121,2,19.4,6,Rinku Singh,Yash Dayal,"Yash Dayal to Rinku Singh, Six,"
122,2,19.5,6,Rinku Singh,Yash Dayal,"Yash Dayal to Rinku Singh, Six,"
123,2,19.6,6,Rinku Singh,Yash Dayal,"Yash Dayal to Rinku Singh, Six,"
