ballnumber,inningno,over,outcome,batter,bowler,comment
67,1,10.6,0,Washing,Ravi Bishnoi,"Ravi Bishnoi to Washington Sundar, no run,"
68,1,11.1,1,Rahul Tripathi,Yash Thakur,"Yash Thakur to Rahul Tripathi, 1 run,"
69,1,11.2,0,Washing,Yash Thakur,"Yash Thakur to Washington Sundar, no run,"
70,1,11.3,1,Washing,Yash Thakur,"Yash Thakur to Washington Sundar, 1 run,"
71,1,11.4,0,Rahul Tripathi,Yash Thakur,"Yash Thakur to Rahul Tripathi, no run,"
72,1,11.5,1,Rahul Tripathi,Yash Thakur,"Yash Thakur to Rahul Tripathi, 1 run,"
73,1,11.6,1,Washing,Yash Thakur,"Yash Thakur to Washington Sundar, 1 run,"
74,1,12.1,1,Washing,Amit Mishra,"Amit Mishra to Washington Sundar, 1 run,"
75,1,12.2,0,Rahul Tripathi,Amit Mishra,"Amit Mishra to Rahul Tripathi, no run,"
76,1,12.3,1,Rahul Tripathi,Amit Mishra,"Amit Mishra to Rahul Tripathi, 1 run,"
77,1,12.4,0,Washing,Amit Mishra,"Amit Mishra to Washington Sundar, no run,"
78,1,12.5,0,Washing,Amit Mishra,"Amit Mishra to Washington Sundar, no run,"
79,1,12.6,1,Washing,Amit Mishra,"Amit Mishra to Washington Sundar, 1 run,"
80,1,13.1,1wd,Washing,Ravi Bishnoi,"Ravi Bishnoi to Washington Sundar, 1 wide,"
81,1,13.1,1,Washing,Ravi Bishnoi,"Ravi Bishnoi to Washington Sundar, 1 run,"
82,1,13.2,1,Rahul Tripathi,Ravi Bishnoi,"Ravi Bishnoi to Rahul Tripathi, 1 run,"
83,1,13.3,0,Washing,Ravi Bishnoi,"Ravi Bishnoi to Washington Sundar, no run,"
84,1,13.4,0,Washing,Ravi Bishnoi,"Ravi Bishnoi to Washington Sundar, no run,"
85,1,13.5,1,Washing,Ravi Bishnoi,"Ravi Bishnoi to Washington Sundar, 1 run,"
86,1,13.6,0,Rahul Tripathi,Ravi Bishnoi,"Ravi Bishnoi to Rahul Tripathi, no run,"
87,1,14.1,1,Washing,Amit Mishra,"Amit Mishra to Washington Sundar, 1 run,"
88,1,14.2,0,Rahul Tripathi,Amit Mishra,"Amit Mishra to Rahul Tripathi, no run,"
89,1,14.3,0,Rahul Tripathi,Amit Mishra,"Amit Mishra to Rahul Tripathi, no run,"
90,1,14.4,1,Rahul Tripathi,Amit Mishra,"Amit Mishra to Rahul Tripathi, 1 run,"
91,1,14.5,1,Washing,Amit Mishra,"Amit Mishra to Washington Sundar, 1 run,"
92,1,14.6,4,Rahul Tripathi,Amit Mishra,"Amit Mishra to Rahul Tripathi, Four,"
93,1,15.1,0,Washing,Krunal Pandya,"Krunal Pandya to Washington Sundar, no run,"
94,1,15.2,0,Washing,Krunal Pandya,"Krunal Pandya to Washington Sundar, no run,"
95,1,15.3,0,Washing,Krunal Pandya,"Krunal Pandya to Washington Sundar, no run,"
96,1,15.4,1,Washing,Krunal Pandya,"Krunal Pandya to Washington Sundar, 1 run,"
97,1,15.5,0,Rahul Tripathi,Krunal Pandya,"Krunal Pandya to Rahul Tripathi, no run,"
98,1,15.6,0,Rahul Tripathi,Krunal Pandya,"Krunal Pandya to Rahul Tripathi, no run,"
99,1,16.1,1,Washing,Amit Mishra,"Amit Mishra to Washington Sundar, 1 run,"
100,1,16.2,0,Rahul Tripathi,Amit Mishra,"Amit Mishra to Rahul Tripathi, no run,"
101,1,16.3,1,Rahul Tripathi,Amit Mishra,"Amit Mishra to Rahul Tripathi, 1 run,"
102,1,16.4,1,Washing,Amit Mishra,"Amit Mishra to Washington Sundar, 1 run,"
103,1,16.5,4,Rahul Tripathi,Amit Mishra,"Amit Mishra to Rahul Tripathi, Four,"
104,1,16.6,1b,Rahul Tripathi,Amit Mishra,"Amit Mishra to Rahul Tripathi, 1 bye,"
105,1,17.1,2,Rahul Tripathi,Yash Thakur,"Yash Thakur to Rahul Tripathi, 2 runs,"
106,1,17.2,w,Rahul Tripathi,Yash Thakur,"Yash Thakur to Rahul Tripathi, no run,                           Wicket - c A Mishra b YS Thakur batsmen out 34(41)"
107,1,17.3,4,Abdul Samad,Yash Thakur,"Yash Thakur to Abdul Samad, Four,"
108,1,17.4,1,Abdul Samad,Yash Thakur,"Yash Thakur to Abdul Samad, 1 run,"
109,1,17.5,1,Washing,Yash Thakur,"Yash Thakur to Washington Sundar, 1 run,"
110,1,17.6,2,Abdul Samad,Yash Thakur,"Yash Thakur to Abdul Samad, 2 runs,"
111,1,18.1,1,Washing,Amit Mishra,"Amit Mishra to Washington Sundar, 1 run,"
112,1,18.2,1,Abdul Samad,Amit Mishra,"Amit Mishra to Abdul Samad, 1 run,"
113,1,18.3,w,Washing,Amit Mishra,"Amit Mishra to Washington Sundar, no run,                           Wicket - c Deepak Hooda b A Mishra batsmen out 16(28)"
114,1,18.4,4,Adil Rashid,Amit Mishra,"Amit Mishra to Adil Rashid, Four,"
115,1,18.5,0,Adil Rashid,Amit Mishra,"Amit Mishra to Adil Rashid, no run,"
116,1,18.6,w,Adil Rashid,Amit Mishra,"Amit Mishra to Adil Rashid, no run,                           Wicket - c Deepak Hooda b A Mishra batsmen out 4(3)"
117,1,19.1,w,Abdul Samad,Jaydev Unadkat,"Jaydev Unadkat to Abdul Samad, 1 run,                           Wicket - runout (Jaydev Unadkat / Deepak Hooda) batsmen out 0(0)"
118,1,19.2,6,Abdul Samad,Jaydev Unadkat,"Jaydev Unadkat to Abdul Samad, Six,"
119,1,19.3,0,Abdul Samad,Jaydev Unadkat,"Jaydev Unadkat to Abdul Samad, no run,"
120,1,19.4,0,Abdul Samad,Jaydev Unadkat,"Jaydev Unadkat to Abdul Samad, no run,"
121,1,19.5,6,Abdul Samad,Jaydev Unadkat,"Jaydev Unadkat to Abdul Samad, Six,"
122,1,19.6,0,Abdul Samad,Jaydev Unadkat,"Jaydev Unadkat to Abdul Samad, no run,"
1,2,0.1,0,Kyle Mayers,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Kyle Mayers, no run,"
2,2,0.2,1,Kyle Mayers,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Kyle Mayers, 1 run,"
3,2,0.3,4,KL Rahul,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to KL Rahul, Four,"
4,2,0.4,5wd,KL Rahul,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to KL Rahul, 5 wide,"
5,2,0.4,1,KL Rahul,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to KL Rahul, 1 run,"
6,2,0.5,0,Kyle Mayers,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Kyle Mayers, no run,"
7,2,0.6,2,Kyle Mayers,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Kyle Mayers, 2 runs,"
8,2,1.1,4,n Sundar,Washing,"Washington Sundar to KL Rahul, Four,"
9,2,1.2,1,n Sundar,Washing,"Washington Sundar to KL Rahul, 1 run,"
10,2,1.3,1,n Sundar,Washing,"Washington Sundar to Kyle Mayers, 1 run,"
11,2,1.4,1,n Sundar,Washing,"Washington Sundar to KL Rahul, 1 run,"
12,2,1.5,4,n Sundar,Washing,"Washington Sundar to Kyle Mayers, Four,"
13,2,1.6,0,n Sundar,Washing,"Washington Sundar to Kyle Mayers, no run,"
14,2,2.1,0,KL Rahul,Fazalhaq Farooqi,"Fazalhaq Farooqi to KL Rahul, no run,"
15,2,2.2,0,KL Rahul,Fazalhaq Farooqi,"Fazalhaq Farooqi to KL Rahul, no run,"
16,2,2.3,0,KL Rahul,Fazalhaq Farooqi,"Fazalhaq Farooqi to KL Rahul, no run,"
17,2,2.4,1,KL Rahul,Fazalhaq Farooqi,"Fazalhaq Farooqi to KL Rahul, 1 run,"
18,2,2.5,4,Kyle Mayers,Fazalhaq Farooqi,"Fazalhaq Farooqi to Kyle Mayers, Four,"
19,2,2.6,0,Kyle Mayers,Fazalhaq Farooqi,"Fazalhaq Farooqi to Kyle Mayers, no run,"
20,2,3.1,0,KL Rahul,Aiden Markram,"Aiden Markram to KL Rahul, no run,"
21,2,3.2,0,KL Rahul,Aiden Markram,"Aiden Markram to KL Rahul, no run,"
22,2,3.3,4,KL Rahul,Aiden Markram,"Aiden Markram to KL Rahul, Four,"
23,2,3.4,1,KL Rahul,Aiden Markram,"Aiden Markram to KL Rahul, 1 run,"
24,2,3.5,0,Kyle Mayers,Aiden Markram,"Aiden Markram to Kyle Mayers, no run,"
25,2,3.6,1,Kyle Mayers,Aiden Markram,"Aiden Markram to Kyle Mayers, 1 run,"
26,2,4.1,0,Kyle Mayers,Fazalhaq Farooqi,"Fazalhaq Farooqi to Kyle Mayers, no run,"
27,2,4.2,0,Kyle Mayers,Fazalhaq Farooqi,"Fazalhaq Farooqi to Kyle Mayers, no run,"
28,2,4.3,w,Kyle Mayers,Fazalhaq Farooqi,"Fazalhaq Farooqi to Kyle Mayers, no run,                           Wicket - c Mayank Agarwal b Fazalhaq Farooqi batsmen out 13(14)"
29,2,4.4,1wd,Deepak Hooda,Fazalhaq Farooqi,"Fazalhaq Farooqi to Deepak Hooda, 1 wide,"
30,2,4.4,1,Deepak Hooda,Fazalhaq Farooqi,"Fazalhaq Farooqi to Deepak Hooda, 1 run,"
31,2,4.5,1,KL Rahul,Fazalhaq Farooqi,"Fazalhaq Farooqi to KL Rahul, 1 run,"
32,2,4.6,1b,Deepak Hooda,Fazalhaq Farooqi,"Fazalhaq Farooqi to Deepak Hooda, 1 bye,"
33,2,5.1,6,Deepak Hooda,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Deepak Hooda, Six,"
34,2,5.2,0,Deepak Hooda,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Deepak Hooda, no run,"
35,2,5.3,0,Deepak Hooda,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Deepak Hooda, no run,"
36,2,5.4,0,Deepak Hooda,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Deepak Hooda, no run,"
37,2,5.5,0,Deepak Hooda,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Deepak Hooda, no run,"
38,2,5.6,w,Deepak Hooda,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Deepak Hooda, no run,                           Wicket - c &amp; b B Kumar batsmen out 7(8)"
39,2,6.1,2,KL Rahul,Adil Rashid,"Adil Rashid to KL Rahul, 2 runs,"
40,2,6.2,4,KL Rahul,Adil Rashid,"Adil Rashid to KL Rahul, Four,"
41,2,6.3,1,KL Rahul,Adil Rashid,"Adil Rashid to KL Rahul, 1 run,"
42,2,6.4,1,Krunal Pandya,Adil Rashid,"Adil Rashid to Krunal Pandya, 1 run,"
43,2,6.5,0,KL Rahul,Adil Rashid,"Adil Rashid to KL Rahul, no run,"
44,2,6.6,2,KL Rahul,Adil Rashid,"Adil Rashid to KL Rahul, 2 runs,"
45,2,7.1,0,Krunal Pandya,Aiden Markram,"Aiden Markram to Krunal Pandya, no run,"
46,2,7.2,4,Krunal Pandya,Aiden Markram,"Aiden Markram to Krunal Pandya, Four,"
47,2,7.3,1,Krunal Pandya,Aiden Markram,"Aiden Markram to Krunal Pandya, 1 run,"
48,2,7.4,1,KL Rahul,Aiden Markram,"Aiden Markram to KL Rahul, 1 run,"
49,2,7.5,2,Krunal Pandya,Aiden Markram,"Aiden Markram to Krunal Pandya, 2 runs,"
50,2,7.6,0,Krunal Pandya,Aiden Markram,"Aiden Markram to Krunal Pandya, no run,"
51,2,8.1,1,KL Rahul,Adil Rashid,"Adil Rashid to KL Rahul, 1 run,"
52,2,8.2,1,Krunal Pandya,Adil Rashid,"Adil Rashid to Krunal Pandya, 1 run,"
53,2,8.3,1,KL Rahul,Adil Rashid,"Adil Rashid to KL Rahul, 1 run,"
54,2,8.4,0,Krunal Pandya,Adil Rashid,"Adil Rashid to Krunal Pandya, no run,"
55,2,8.5,0,Krunal Pandya,Adil Rashid,"Adil Rashid to Krunal Pandya, no run,"
56,2,8.6,6,Krunal Pandya,Adil Rashid,"Adil Rashid to Krunal Pandya, Six,"
57,2,9.1,1b,KL Rahul,T Natarajan,"T Natarajan to KL Rahul, 1 bye,"
58,2,9.2,0,Krunal Pandya,T Natarajan,"T Natarajan to Krunal Pandya, no run,"
59,2,9.3,4,Krunal Pandya,T Natarajan,"T Natarajan to Krunal Pandya, Four,"
60,2,9.4,1wd,Krunal Pandya,T Natarajan,"T Natarajan to Krunal Pandya, 1 wide,"
61,2,9.4,0,Krunal Pandya,T Natarajan,"T Natarajan to Krunal Pandya, no run,"
62,2,9.5,2,Krunal Pandya,T Natarajan,"T Natarajan to Krunal Pandya, 2 runs,"
63,2,9.6,2,Krunal Pandya,T Natarajan,"T Natarajan to Krunal Pandya, 2 runs,"
64,2,10.1,0,KL Rahul,Umran Malik,"Umran Malik to KL Rahul, no run,"
65,2,10.2,1,KL Rahul,Umran Malik,"Umran Malik to KL Rahul, 1 run,"
66,2,10.3,0,Krunal Pandya,Umran Malik,"Umran Malik to Krunal Pandya, no run,"
67,2,10.4,0,Krunal Pandya,Umran Malik,"Umran Malik to Krunal Pandya, no run,"
68,2,10.5,3wd,Krunal Pandya,Umran Malik,"Umran Malik to Krunal Pandya, 3 wide,"
69,2,10.5,4,Krunal Pandya,Umran Malik,"Umran Malik to Krunal Pandya, Four,"
70,2,10.6,1,Krunal Pandya,Umran Malik,"Umran Malik to Krunal Pandya, 1 run,"
71,2,11.1,1,Krunal Pandya,T Natarajan,"T Natarajan to Krunal Pandya, 1 run,"
72,2,11.2,2,KL Rahul,T Natarajan,"T Natarajan to KL Rahul, 2 runs,"
73,2,11.3,1,KL Rahul,T Natarajan,"T Natarajan to KL Rahul, 1 run,"
74,2,11.4,1,Krunal Pandya,T Natarajan,"T Natarajan to Krunal Pandya, 1 run,"
75,2,11.5,0,KL Rahul,T Natarajan,"T Natarajan to KL Rahul, no run,"
76,2,11.6,0,KL Rahul,T Natarajan,"T Natarajan to KL Rahul, no run,"
77,2,12.1,4,Krunal Pandya,Umran Malik,"Umran Malik to Krunal Pandya, Four,"
78,2,12.2,w,Krunal Pandya,Umran Malik,"Umran Malik to Krunal Pandya, no run,                           Wicket - c Anmolpreet Singh b Umran Malik batsmen out 34(23)"
79,2,12.3,5wd,Marcus S,Umran Malik,"Umran Malik to Marcus Stoinis, 5 wide,"
80,2,12.3,4,Marcus S,Umran Malik,"Umran Malik to Marcus Stoinis, Four,"
81,2,12.4,0,Marcus S,Umran Malik,"Umran Malik to Marcus Stoinis, no run,"
82,2,12.5,0,Marcus S,Umran Malik,"Umran Malik to Marcus Stoinis, no run,"
83,2,12.6,0,Marcus S,Umran Malik,"Umran Malik to Marcus Stoinis, no run,"
84,2,13.1,1,KL Rahul,Fazalhaq Farooqi,"Fazalhaq Farooqi to KL Rahul, 1 run,"
85,2,13.2,0,Marcus S,Fazalhaq Farooqi,"Fazalhaq Farooqi to Marcus Stoinis, no run,"
86,2,13.3,0,Marcus S,Fazalhaq Farooqi,"Fazalhaq Farooqi to Marcus Stoinis, no run,"
87,2,13.4,4,Marcus S,Fazalhaq Farooqi,"Fazalhaq Farooqi to Marcus Stoinis, Four,"
88,2,13.5,0,Marcus S,Fazalhaq Farooqi,"Fazalhaq Farooqi to Marcus Stoinis, no run,"
89,2,13.6,0,Marcus S,Fazalhaq Farooqi,"Fazalhaq Farooqi to Marcus Stoinis, no run,"
90,2,14.1,w,KL Rahul,Adil Rashid,"Adil Rashid to KL Rahul, no run,                           Wicket - lbw b Adil Rashid batsmen out 35(31)"
91,2,14.2,w,Romario Shepherd,Adil Rashid,"Adil Rashid to Romario Shepherd, no run,                           Wicket - lbw b Adil Rashid batsmen out 0(1)"
92,2,14.3,4,Nicholas Pooran,Adil Rashid,"Adil Rashid to Nicholas Pooran, Four,"
93,2,14.4,0,Nicholas Pooran,Adil Rashid,"Adil Rashid to Nicholas Pooran, no run,"
94,2,14.5,0,Nicholas Pooran,Adil Rashid,"Adil Rashid to Nicholas Pooran, no run,"
95,2,14.6,0,Nicholas Pooran,Adil Rashid,"Adil Rashid to Nicholas Pooran, no run,"
96,2,15.1,1,Marcus S,T Natarajan,"T Natarajan to Marcus Stoinis, 1 run,"
97,2,15.2,1,Nicholas Pooran,T Natarajan,"T Natarajan to Nicholas Pooran, 1 run,"
98,2,15.3,0,Marcus S,T Natarajan,"T Natarajan to Marcus Stoinis, no run,"
99,2,15.4,0,Marcus S,T Natarajan,"T Natarajan to Marcus Stoinis, no run,"
100,2,15.5,1,Marcus S,T Natarajan,"T Natarajan to Marcus Stoinis, 1 run,"
101,2,15.6,6,Nicholas Pooran,T Natarajan,"T Natarajan to Nicholas Pooran, Six,"
